 IDnum	Cloudy	Sprinkler	Rain	WetGrass
3899	0	0	1	1
3900	1	0	1	1
3901	1	0	1	1
3902	0	1	0	1
3903	1	0	1	0
3904	1	0	0	0
3905	0	1	0	1
3906	0	1	0	1
3907	1	0	1	1
3908	1	0	1	1
3909	0	0	0	0
3910	1	0	0	0
3911	0	0	0	0
3912	1	1	1	1
3913	0	0	0	0
3914	1	0	1	0
3915	1	0	1	1
3916	0	1	0	1
3917	1	0	1	1
3918	0	1	0	1
3919	0	1	0	1
3920	1	1	1	1
3921	0	1	0	1
3922	0	0	0	0
3923	0	0	1	0
3924	0	0	0	0
3925	0	1	0	1
3926	1	0	1	1
3927	1	0	1	1
3928	1	0	1	1
3929	1	0	1	1
3930	1	0	1	1
3931	0	0	0	0
3932	0	1	0	1
3933	1	0	1	1
3934	0	0	1	1
3935	1	0	1	1
3936	1	0	1	0
3937	1	0	1	1
3938	0	0	0	0
3939	1	0	0	0
3940	0	0	0	0
3941	1	0	1	1
3942	0	0	0	0
3943	1	0	0	0
3944	0	0	0	0
3945	0	1	0	1
3946	0	0	0	0
3947	0	0	0	0
3948	0	1	0	1
3949	0	1	0	1
3950	0	1	0	1
3951	1	1	1	1
3952	0	1	0	1
3953	1	0	1	1
3954	0	1	0	1
3955	0	0	0	0
3956	0	0	0	0
3957	0	1	1	1
3958	0	1	0	1
3959	0	0	0	0
3960	0	1	1	1
3961	0	1	1	1
3962	0	0	0	0
3963	0	0	1	1
3964	1	0	1	1
3965	0	1	0	1
3966	1	0	1	1
3967	1	1	1	1
3968	1	0	1	1
3969	0	1	0	0
3970	1	0	1	1
3971	1	0	1	1
3972	0	0	0	0
3973	0	0	0	0
3974	0	1	0	1
3975	0	1	0	1
3976	0	1	0	1
3977	1	0	1	1
3978	1	0	1	1
3979	0	0	0	0
3980	0	0	0	0
3981	1	1	1	1
3982	0	1	0	1
3983	0	1	1	1
3984	1	0	1	1
3985	0	0	0	0
3986	1	0	1	1
3987	1	0	1	1
3988	0	1	0	1
3989	1	0	1	1
3990	1	0	1	1
3991	0	1	0	1
3992	0	1	1	1
3993	0	1	1	1
3994	0	0	0	0
3995	1	0	1	1
3996	1	0	1	1
3997	1	0	1	0
3998	0	1	0	1
3999	1	0	1	1
4000	1	1	1	1
4001	0	0	1	1
4002	0	1	1	1
4003	1	0	1	1
4004	1	0	1	1
4005	0	1	0	1
4006	1	0	1	1
4007	0	0	0	0
4008	0	0	0	0
4009	0	0	1	1
4010	0	1	0	1
4011	1	0	0	0
4012	0	1	0	1
4013	0	1	0	1
4014	1	0	1	1
4015	1	0	0	0
4016	0	0	1	1
4017	1	0	1	1
4018	0	0	0	0
4019	1	0	0	0
4020	0	0	0	0
4021	0	0	0	0
4022	1	0	1	1
4023	1	0	1	1
4024	1	0	1	1
4025	1	0	1	0
4026	1	0	1	1
4027	0	1	0	1
4028	0	1	0	1
4029	1	1	1	1
4030	1	0	1	1
4031	1	0	0	0
4032	0	0	1	0
4033	1	0	1	1
4034	0	1	0	1
4035	0	1	0	0
4036	1	0	0	0
4037	1	0	0	0
4038	1	1	1	1
4039	0	0	0	0
4040	1	0	1	1
4041	0	1	1	1
4042	1	0	1	1
4043	1	0	1	1
4044	0	0	0	0
4045	0	0	1	1
4046	1	0	0	0
4047	1	0	1	0
4048	1	0	0	0
4049	1	0	1	1
4050	0	1	0	1
4051	0	0	0	0
4052	1	0	1	1
4053	1	0	1	1
4054	0	0	1	1
4055	1	0	1	1
4056	0	0	0	0
4057	0	0	0	0
4058	1	0	1	1
4059	0	1	0	1
4060	0	1	0	1
4061	0	1	0	1
4062	1	0	1	1
4063	1	0	1	0
4064	0	1	1	0
4065	0	0	1	1
4066	0	1	0	1
4067	1	0	1	1
4068	1	0	0	0
4069	0	1	0	1
4070	1	0	0	0
4071	1	0	1	1
4072	1	0	1	1
4073	1	0	1	1
4074	0	1	0	1
4075	0	1	0	1
4076	1	0	0	0
4077	0	0	0	0
4078	1	1	1	1
4079	1	0	1	1
4080	0	1	0	0
4081	1	0	0	0
4082	1	0	0	0
4083	0	1	0	1
4084	0	0	0	0
4085	1	0	1	1
4086	1	0	1	1
4087	1	0	1	1
4088	0	1	0	1
4089	1	0	1	1
4090	1	0	1	1
4091	1	0	0	0
4092	1	0	1	1
4093	1	0	1	0
4094	0	1	0	1
4095	1	0	0	0
4096	1	0	1	1
4097	1	0	1	1
4098	0	1	0	1
4099	1	0	1	1
4100	0	0	0	0
4101	0	1	0	1
4102	1	0	1	1
4103	0	1	0	1
4104	0	1	0	1
4105	0	0	0	0
4106	0	1	0	1
4107	0	0	1	1
4108	0	1	0	1
4109	1	1	1	1
4110	1	1	1	1
4111	1	0	1	1
4112	0	0	1	1
4113	1	0	1	1
4114	1	0	0	0
4115	0	0	0	0
4116	0	1	0	1
4117	1	0	1	1
4118	1	0	1	1
4119	0	0	0	0
4120	0	0	0	0
4121	0	1	1	1
4122	1	0	1	0
4123	0	1	0	0
4124	0	0	0	0
4125	1	0	1	1
4126	0	0	0	0
4127	1	0	1	1
4128	0	1	1	1
4129	0	0	0	0
4130	1	1	1	1
4131	0	0	0	0
4132	0	1	0	1
4133	0	0	1	1
4134	0	0	0	0
4135	0	0	1	1
4136	0	1	0	1
4137	0	1	0	1
4138	0	1	0	1
4139	0	0	0	0
4140	0	1	0	1
4141	0	0	0	0
4142	1	0	1	1
4143	0	0	1	1
4144	1	0	1	1
4145	0	1	0	1
4146	0	1	1	1
4147	1	0	1	1
4148	1	0	1	1
4149	1	0	0	0
4150	0	1	0	1
4151	0	1	1	1
4152	1	1	1	1
4153	1	1	1	1
4154	0	1	0	1
4155	1	0	1	0
4156	1	0	1	1
4157	0	0	1	1
4158	0	1	0	1
4159	0	1	0	1
4160	1	0	0	0
4161	1	0	1	1
4162	1	0	1	1
4163	0	0	0	0
4164	0	1	0	1
4165	1	0	0	0
4166	1	0	1	1
4167	0	0	0	0
4168	1	0	1	1
4169	0	0	0	0
4170	0	0	0	0
4171	0	0	0	0
4172	1	1	0	0
4173	0	1	0	1
4174	0	0	0	0
4175	1	0	1	1
4176	0	1	0	1
4177	1	0	1	1
4178	1	0	1	1
4179	1	0	1	1
4180	1	1	1	1
4181	1	0	1	0
4182	1	1	1	1
4183	1	0	1	1
4184	0	0	0	0
4185	1	0	1	1
4186	0	1	1	1
4187	1	1	1	1
4188	0	1	1	1
4189	1	0	1	1
4190	0	1	0	1
4191	1	0	1	1
4192	0	1	1	1
4193	1	0	1	1
4194	0	1	0	1
4195	1	0	1	1
4196	1	0	0	0
4197	0	1	0	1
4198	0	1	1	1
4199	0	0	1	1
4200	1	0	1	1
4201	1	0	1	1
4202	0	1	0	1
4203	0	1	0	1
4204	0	0	0	0
4205	0	1	1	1
4206	0	0	0	0
4207	1	0	1	1
4208	1	0	1	1
4209	0	1	0	1
4210	0	1	0	1
4211	0	1	0	1
4212	1	0	1	1
4213	0	1	0	1
4214	0	1	0	1
4215	1	0	0	0
4216	1	0	1	1
4217	1	0	1	1
4218	1	0	1	0
4219	1	0	1	1
4220	0	1	0	1
4221	0	1	0	1
4222	1	0	1	1
4223	0	0	0	0
4224	0	0	0	0
4225	0	0	0	0
4226	0	0	0	0
4227	0	1	0	1
4228	1	0	1	1
4229	0	1	0	1
4230	0	0	0	0
4231	0	1	0	1
4232	1	0	1	1
4233	0	0	1	0
4234	1	0	1	1
4235	0	1	1	1
4236	1	0	1	1
4237	1	0	1	1
4238	1	0	1	1
4239	1	1	1	1
4240	0	0	0	0
4241	0	0	0	0
4242	1	0	1	1
4243	0	0	0	0
4244	0	0	0	0
4245	1	0	1	1
4246	0	0	0	0
4247	0	1	0	1
4248	0	1	0	1
4249	0	0	0	0
4250	1	0	1	0
4251	1	0	1	1
4252	0	0	1	1
4253	0	1	0	1
4254	1	0	0	0
4255	1	0	1	1
4256	1	0	1	0
4257	1	0	1	1
4258	1	0	1	1
4259	0	1	0	1
4260	1	0	1	1
4261	1	0	1	1
4262	0	1	0	1
4263	0	0	0	0
4264	1	0	1	1
4265	1	0	1	1
4266	0	0	0	0
4267	0	1	0	1
4268	0	0	0	0
4269	0	1	0	0
4270	0	1	0	1
4271	0	1	0	1
4272	0	1	0	1
4273	0	0	0	0
4274	1	0	0	0
4275	1	0	1	1
4276	1	0	1	1
4277	0	0	0	0
4278	1	0	0	0
4279	0	1	1	1
4280	0	1	0	1
4281	1	0	1	1
4282	0	0	0	0
4283	0	1	0	0
4284	1	0	1	1
4285	0	0	0	0
4286	0	0	0	0
4287	0	0	0	0
4288	1	0	1	1
4289	1	0	1	1
4290	0	0	0	0
4291	0	1	0	1
4292	1	0	1	1
4293	0	1	0	1
4294	1	0	0	0
4295	1	0	1	1
4296	0	1	0	1
4297	0	1	0	1
4298	1	1	0	1
4299	0	1	0	1
4300	0	1	0	1
4301	1	0	0	0
4302	0	0	0	0
4303	1	0	0	0
4304	0	1	0	1
4305	1	0	1	1
4306	0	1	1	1
4307	1	1	1	1
4308	1	1	1	1
4309	1	0	1	0
4310	1	0	1	1
4311	0	1	0	1
4312	0	1	0	1
4313	0	0	0	0
4314	1	0	1	0
4315	1	0	0	0
4316	1	0	1	1
4317	1	0	1	1
4318	0	1	0	1
4319	1	0	1	1
4320	1	0	1	1
4321	0	1	0	1
4322	0	0	1	1
4323	0	0	0	0
4324	0	1	0	1
4325	1	0	1	0
4326	0	0	1	1
4327	1	0	1	1
4328	1	0	1	1
4329	0	1	0	0
4330	0	1	1	1
4331	1	0	1	1
4332	0	1	1	1
4333	0	1	1	1
4334	1	0	1	1
4335	1	0	0	0
4336	1	0	1	1
4337	1	0	0	0
4338	0	0	0	0
4339	1	0	1	0
4340	1	0	1	1
4341	1	0	1	0
4342	0	0	0	0
4343	1	0	1	1
4344	1	0	0	0
4345	1	0	1	0
4346	0	1	0	1
4347	1	0	1	1
4348	0	1	0	0
4349	1	0	1	0
4350	0	1	0	1
4351	1	1	1	1
4352	1	0	1	1
4353	1	0	0	0
4354	1	0	0	0
4355	1	0	1	1
4356	0	0	0	0
4357	0	1	0	1
4358	0	0	0	0
4359	1	1	1	1
4360	1	0	1	1
4361	1	0	1	1
4362	1	0	1	0
4363	0	1	0	1
4364	0	1	1	1
4365	1	0	1	1
4366	0	0	0	0
4367	0	0	0	0
4368	0	0	1	0
4369	1	0	1	1
4370	1	0	1	1
4371	0	0	0	0
4372	1	1	1	1
4373	1	0	1	1
4374	0	0	0	0
4375	0	0	0	0
4376	1	0	1	0
4377	0	1	0	1
4378	0	0	0	0
4379	0	0	0	0
4380	0	0	0	0
4381	1	0	1	1
4382	1	0	1	1
4383	0	1	0	1
4384	0	1	0	1
4385	0	0	0	0
4386	1	0	1	1
4387	0	1	0	1
4388	1	0	1	1
4389	1	0	0	0
4390	0	1	0	1
4391	0	0	0	0
4392	0	1	0	1
4393	1	0	1	1
4394	1	0	1	0
4395	0	0	0	0
4396	1	0	0	0
4397	0	0	0	0
4398	0	1	0	1
4399	1	0	1	1
4400	1	0	1	0
4401	0	1	0	1
4402	1	0	1	1
4403	1	0	1	1
4404	1	0	0	0
4405	0	1	0	1
4406	0	0	0	0
4407	1	0	1	1
4408	1	0	0	0
4409	1	0	0	0
4410	1	0	1	1
4411	0	0	0	0
4412	0	0	1	1
4413	1	0	1	1
4414	1	1	1	1
4415	1	1	1	1
4416	0	0	0	0
4417	0	1	0	1
4418	1	0	1	1
4419	1	1	1	1
4420	1	0	1	1
4421	1	0	1	1
4422	1	0	1	1
4423	1	0	1	1
4424	0	0	0	0
4425	1	0	0	0
4426	1	0	1	1
4427	1	0	1	1
4428	1	0	1	1
4429	0	0	0	0
4430	0	0	0	0
4431	1	0	1	0
4432	1	0	1	1
4433	0	0	0	0
4434	0	0	1	1
4435	1	0	1	1
4436	1	0	1	1
4437	1	0	1	1
4438	1	0	0	0
4439	0	1	0	1
4440	1	0	1	1
4441	0	0	0	0
4442	1	0	1	1
4443	1	1	1	1
4444	0	0	1	1
4445	1	0	1	1
4446	1	0	1	1
4447	1	0	1	1
4448	0	0	0	0
4449	0	0	1	1
4450	0	0	0	0
4451	1	1	1	1
4452	1	1	1	1
4453	0	0	0	0
4454	1	1	0	1
4455	0	1	0	1
4456	1	0	1	1
4457	1	0	0	0
4458	1	0	0	0
4459	0	1	0	1
4460	0	0	1	1
4461	0	1	0	1
4462	1	0	1	1
4463	1	0	1	1
4464	0	1	1	1
4465	0	0	0	0
4466	1	0	1	1
4467	1	0	1	1
4468	1	0	1	1
4469	1	1	1	1
4470	1	0	1	1
4471	1	0	1	1
4472	1	1	1	1
4473	1	0	1	1
4474	0	1	0	1
4475	1	0	1	1
4476	0	0	0	0
4477	0	1	1	1
4478	0	0	0	0
4479	1	0	1	1
4480	1	0	1	1
4481	1	0	1	1
4482	1	0	1	1
4483	0	1	1	0
4484	0	0	0	0
4485	0	1	0	1
4486	1	0	0	0
4487	1	0	1	1
4488	1	0	1	1
4489	1	0	0	0
4490	1	0	1	1
4491	1	0	0	0
4492	1	0	1	1
4493	0	0	0	0
4494	1	0	1	1
4495	1	0	1	0
4496	1	0	1	1
4497	0	0	1	1
4498	1	0	1	1
4499	0	1	0	1
4500	1	0	1	1
4501	0	0	0	0
4502	1	0	1	1
4503	1	0	1	1
4504	1	0	1	1
4505	1	0	1	1
4506	0	1	1	1
4507	0	1	0	1
4508	0	1	0	1
4509	1	0	0	0
4510	1	0	1	1
4511	1	0	0	0
4512	1	0	1	0
4513	1	0	1	1
4514	0	0	0	0
4515	1	0	1	0
4516	0	1	0	1
4517	0	0	1	1
4518	0	0	1	1
4519	0	0	1	1
4520	0	0	0	0
4521	1	0	0	0
4522	0	1	0	1
4523	1	0	1	1
4524	0	1	0	1
4525	1	0	1	0
4526	1	0	1	1
4527	1	0	1	1
4528	0	1	0	0
4529	1	1	1	1
4530	0	0	0	0
4531	0	0	0	0
4532	1	0	1	1
4533	0	1	0	1
4534	1	0	1	1
4535	0	1	0	1
4536	0	1	0	1
4537	1	0	0	0
4538	0	1	0	0
4539	0	1	0	1
4540	1	1	1	1
4541	0	0	0	0
4542	1	0	0	0
4543	1	0	1	1
4544	0	1	0	1
4545	0	0	0	0
4546	1	1	0	1
4547	0	1	0	1
4548	0	1	0	1
4549	0	1	0	1
4550	0	1	0	1
4551	1	0	1	1
4552	1	0	1	1
4553	0	1	0	1
4554	0	0	0	0
4555	1	0	1	1
4556	0	1	0	1
4557	0	1	0	1
4558	0	0	0	0
4559	1	0	1	1
4560	0	0	0	0
4561	1	0	1	1
4562	1	0	1	1
4563	1	0	1	1
4564	0	0	0	0
4565	0	1	0	1
4566	1	0	1	1
4567	1	0	0	0
4568	1	0	0	0
4569	1	0	0	0
4570	1	0	1	1
4571	1	1	1	1
4572	1	0	1	1
4573	1	0	1	1
4574	1	0	1	1
4575	1	0	1	1
4576	0	0	0	0
4577	1	0	1	0
4578	0	0	0	0
4579	1	0	1	0
4580	0	0	1	1
4581	0	1	0	1
4582	1	0	1	0
4583	0	0	0	0
4584	0	0	0	0
4585	1	0	0	0
4586	0	1	0	0
4587	0	0	0	0
4588	1	0	1	0
4589	0	0	0	0
4590	0	0	1	1
4591	1	0	1	0
4592	0	0	0	0
4593	1	0	1	1
4594	1	0	1	1
4595	1	0	1	1
4596	0	1	0	1
4597	1	0	1	1
4598	1	0	1	1
4599	1	0	1	1
4600	0	0	0	0
4601	1	0	0	0
4602	1	0	1	1
4603	1	0	1	1
4604	1	0	1	1
4605	1	0	1	1
4606	1	0	1	1
4607	0	0	1	1
4608	1	0	1	0
4609	1	0	0	0
4610	0	1	0	1
4611	0	1	0	1
4612	0	0	1	0
4613	1	0	1	1
4614	0	1	0	1
4615	0	0	0	0
4616	0	1	1	1
4617	0	1	0	1
4618	1	0	1	1
4619	0	0	1	1
4620	0	1	0	1
4621	1	0	1	1
4622	0	1	0	1
4623	1	1	0	1
4624	1	0	0	0
4625	1	0	1	1
4626	0	0	0	0
4627	1	0	0	0
4628	1	0	1	1
4629	0	0	0	0
4630	1	0	1	1
4631	0	1	0	1
4632	0	0	1	1
4633	1	0	1	0
4634	0	1	1	1
4635	1	0	1	1
4636	0	1	0	1
4637	1	0	1	0
4638	1	0	0	0
4639	0	0	0	0
4640	0	0	0	0
4641	0	1	0	1
4642	0	0	0	0
4643	0	1	0	1
4644	1	0	1	0
4645	1	0	1	1
4646	1	0	0	0
4647	1	0	1	1
4648	0	0	0	0
4649	1	0	1	1
4650	0	1	0	1
4651	0	1	1	1
4652	1	0	1	1
4653	1	0	0	0
4654	1	0	1	1
4655	0	0	1	1
4656	1	0	1	1
4657	0	1	1	1
4658	0	0	0	0
4659	0	1	0	1
4660	0	1	0	1
4661	1	0	0	0
4662	0	0	0	0
4663	0	0	0	0
4664	1	0	0	0
4665	1	1	1	1
4666	0	1	0	1
4667	1	0	1	1
4668	0	0	0	0
4669	1	0	0	0
4670	1	0	1	1
4671	1	0	1	1
4672	1	1	1	1
4673	1	0	1	1
4674	1	0	1	1
4675	1	0	1	1
4676	0	0	0	0
4677	0	1	1	1
4678	0	1	0	0
4679	1	0	1	1
4680	1	0	1	1
4681	0	0	0	0
4682	0	0	0	0
4683	0	1	0	1
4684	1	0	1	1
4685	1	0	1	1
4686	0	1	0	1
4687	0	0	0	0
4688	1	0	1	1
4689	1	0	1	1
4690	0	1	1	1
4691	1	0	1	1
4692	0	1	0	1
4693	0	1	0	1
4694	0	1	1	1
4695	0	0	1	1
4696	0	0	0	0
4697	1	0	0	0
4698	0	1	0	1
4699	1	0	0	0
4700	1	0	1	1
4701	1	0	0	0
4702	0	0	0	0
4703	0	0	1	1
4704	1	0	1	1
4705	1	0	1	1
4706	0	1	0	1
4707	1	0	1	1
4708	0	0	0	0
4709	1	0	0	0
4710	1	0	1	1
4711	1	0	1	1
4712	1	0	1	1
4713	1	0	1	1
4714	0	0	1	1
4715	1	0	1	1
4716	1	0	0	0
4717	0	0	0	0
4718	0	0	0	0
4719	1	0	1	1
4720	1	0	1	1
4721	1	0	1	1
4722	0	1	1	1
4723	0	1	1	1
4724	1	1	1	1
4725	1	0	1	1
4726	1	0	1	1
4727	0	0	0	0
4728	0	0	0	0
4729	0	1	0	1
4730	0	0	1	1
4731	0	0	1	1
4732	0	0	1	1
4733	1	0	1	1
4734	0	0	0	0
4735	1	0	1	1
4736	0	0	0	0
4737	0	1	0	1
4738	0	0	0	0
4739	0	1	0	1
4740	1	0	1	0
4741	0	1	0	1
4742	0	1	0	1
4743	1	0	1	1
4744	0	0	0	0
4745	0	0	0	0
4746	1	0	1	1
4747	0	1	1	1
4748	1	0	1	0
4749	0	0	0	0
4750	1	0	0	0
4751	1	0	1	1
4752	0	0	0	0
4753	1	0	1	1
4754	1	0	1	1
4755	0	1	0	1
4756	1	0	0	0
4757	0	1	0	1
4758	0	1	0	1
4759	1	0	1	1
4760	0	1	1	1
4761	1	0	1	1
4762	0	0	0	0
4763	1	0	1	1
4764	1	0	1	1
4765	1	0	1	1
4766	1	0	1	1
4767	1	0	0	0
4768	0	0	0	0
4769	1	1	1	1
4770	0	0	0	0
4771	0	0	0	0
4772	0	0	0	0
4773	1	0	0	0
4774	0	1	0	1
4775	0	1	1	1
4776	1	0	1	1
4777	0	1	0	1
4778	0	0	0	0
4779	0	0	0	0
4780	0	0	0	0
4781	0	0	0	0
4782	1	0	1	1
4783	0	0	0	0
4784	1	0	1	1
4785	1	0	1	1
4786	0	0	0	0
4787	0	0	1	0
4788	0	1	0	1
4789	1	0	1	1
4790	1	0	0	0
4791	1	0	1	1
4792	1	0	1	1
4793	1	0	1	1
4794	0	1	0	1
4795	0	0	0	0
4796	1	0	1	1
4797	0	1	0	1
4798	0	0	0	0
4799	0	0	0	0
4800	0	1	1	1
4801	1	0	1	1
4802	1	0	1	1
4803	0	0	1	1
4804	1	0	1	1
4805	1	0	1	1
4806	1	0	1	1
4807	1	0	1	1
4808	1	0	0	0
4809	1	0	1	0
4810	1	0	1	1
4811	0	1	0	1
4812	1	0	1	1
4813	0	1	1	1
4814	0	0	0	0
4815	1	0	1	1
4816	0	0	1	1
4817	0	1	1	1
4818	0	0	0	0
4819	0	1	0	1
4820	1	0	1	0
4821	0	1	0	1
4822	1	0	1	1
4823	0	0	0	0
4824	1	1	1	1
4825	1	0	1	1
4826	0	0	0	0
4827	0	0	1	1
4828	0	0	1	1
4829	1	0	0	0
4830	0	1	1	1
4831	1	0	1	1
4832	0	1	0	1
4833	1	0	1	1
4834	0	0	0	0
4835	1	0	1	1
4836	1	0	0	0
4837	1	1	1	1
4838	1	0	1	0
4839	1	0	1	1
4840	0	1	1	1
4841	0	0	1	1
4842	0	0	0	0
4843	0	1	0	1
4844	0	0	0	0
4845	0	1	0	1
4846	0	0	0	0
4847	0	1	0	1
4848	0	1	0	1
4849	1	0	1	1
4850	0	0	1	1
4851	0	1	0	1
4852	0	1	0	1
4853	1	0	1	0
4854	1	0	1	0
4855	0	1	1	1
4856	1	0	0	0
4857	0	1	0	1
4858	0	1	0	1
4859	0	1	0	1
4860	0	0	0	0
4861	0	0	0	0
4862	1	1	1	1
4863	1	0	0	0
4864	1	0	0	0
4865	1	1	1	1
4866	1	0	1	1
4867	0	1	0	1
4868	1	0	1	1
4869	0	0	1	1
4870	1	0	0	0
4871	0	1	1	1
4872	1	0	0	0
4873	0	1	1	1
4874	0	1	1	1
4875	0	0	1	0
4876	0	0	1	1
4877	1	0	1	1
4878	0	0	0	0
4879	0	0	0	0
4880	1	0	1	1
4881	1	0	1	1
4882	0	1	0	1
4883	0	1	0	1
4884	0	1	1	1
4885	0	1	1	1
4886	1	0	1	1
4887	1	0	1	0
4888	0	0	0	0
4889	0	1	0	1
4890	1	0	1	1
4891	0	0	0	0
4892	1	0	1	1
4893	0	0	0	0
4894	0	1	0	1
4895	1	0	1	1
4896	1	0	1	1
4897	1	0	1	1
4898	0	1	0	1
4899	0	1	0	1
4900	1	0	1	1
4901	0	1	0	1
4902	1	0	1	1
4903	1	0	1	0
4904	1	0	0	0
4905	1	0	1	1
4906	0	0	1	1
4907	1	0	1	1
4908	1	0	1	1
4909	1	0	1	1
4910	1	0	0	0
4911	0	0	1	1
4912	1	0	0	0
4913	1	0	1	1
4914	0	1	0	1
4915	0	0	0	0
4916	1	1	1	1
4917	0	1	0	1
4918	0	1	0	1
4919	0	1	0	1
4920	1	0	1	1
4921	1	0	0	0
4922	0	1	0	1
4923	1	0	1	1
4924	1	0	0	0
4925	1	0	0	0
4926	0	1	0	1
4927	0	0	0	0
4928	0	1	0	1
4929	1	0	1	1
4930	1	0	1	1
4931	1	1	1	1
4932	1	0	1	1
4933	0	0	0	0
4934	0	1	0	1
4935	0	0	0	0
4936	1	0	1	1
4937	0	1	1	1
4938	1	0	1	1
4939	0	0	1	1
4940	1	0	0	0
4941	0	0	1	1
4942	0	0	0	0
4943	0	1	0	1
4944	0	0	0	0
4945	1	0	1	1
4946	1	0	0	0
4947	0	0	0	0
4948	0	1	0	0
4949	1	0	1	0
4950	0	1	0	1
4951	1	0	1	1
4952	0	1	0	0
4953	0	1	0	1
4954	0	1	0	1
4955	1	0	0	0
4956	0	0	0	0
4957	1	1	1	1
4958	0	0	0	0
4959	1	0	1	1
4960	0	1	1	1
4961	1	0	1	1
4962	1	0	1	1
4963	1	0	1	0
4964	1	1	0	1
4965	1	0	1	1
4966	1	1	0	0
4967	1	0	1	1
4968	1	0	1	0
4969	1	0	1	1
4970	1	0	1	1
4971	1	0	1	1
4972	0	0	0	0
4973	0	0	0	0
4974	0	1	0	1
4975	0	1	0	0
4976	0	0	1	1
4977	1	0	1	0
4978	1	0	1	1
4979	1	0	1	1
4980	0	1	0	1
4981	0	1	1	1
4982	1	0	0	0
4983	0	0	0	0
4984	0	1	0	1
4985	1	0	1	1
4986	1	1	1	1
4987	1	0	1	1
4988	0	0	0	0
4989	1	0	1	1
4990	1	0	1	1
4991	0	1	1	1
4992	0	1	0	1
4993	0	0	0	0
4994	0	0	1	1
4995	0	1	1	1
4996	1	0	1	1
4997	0	0	0	0
4998	0	1	0	1
4999	0	0	1	1
5000	0	0	1	1
5001	1	0	1	1
5002	1	0	1	1
5003	0	1	1	1
5004	1	0	1	0
5005	1	1	1	1
5006	0	1	1	1
5007	0	0	0	0
5008	0	1	1	1
5009	0	0	1	1
5010	0	0	1	1
5011	1	0	1	1
5012	0	1	1	1
5013	1	0	0	0
5014	0	0	0	0
5015	1	0	0	0
5016	1	1	1	1
5017	1	0	0	0
5018	1	0	1	1
5019	0	0	0	0
5020	1	0	1	1
5021	0	1	1	1
5022	0	1	0	1
5023	0	1	1	1
5024	0	1	0	1
5025	1	0	1	1
5026	1	0	1	1
5027	1	0	1	1
5028	1	0	1	1
5029	1	0	1	1
5030	0	1	0	1
5031	1	0	1	1
5032	1	0	1	1
5033	0	1	0	1
5034	1	0	0	0
5035	0	1	0	0
5036	1	0	1	0
5037	1	1	1	1
5038	0	0	0	0
5039	0	0	0	0
5040	0	1	1	0
5041	1	0	1	1
5042	1	0	1	1
5043	1	0	1	0
5044	1	0	1	1
5045	1	0	1	0
5046	1	0	0	0
5047	0	1	0	1
5048	1	1	1	1
5049	0	1	0	1
5050	0	1	0	1
5051	0	1	1	1
5052	0	1	0	1
5053	1	0	1	1
5054	1	0	0	0
5055	0	1	0	1
5056	1	0	1	1
5057	1	0	1	0
5058	0	1	0	1
5059	0	1	0	1
5060	1	0	1	1
5061	0	0	0	0
5062	0	0	0	0
5063	1	1	1	1
5064	1	0	1	1
5065	1	0	1	1
5066	0	0	0	0
5067	1	0	0	0
5068	1	0	0	0
5069	1	0	1	1
5070	1	0	1	1
5071	1	0	1	1
5072	0	1	0	1
5073	1	0	1	1
5074	1	0	1	1
5075	0	1	0	1
5076	1	0	1	1
5077	1	0	1	1
5078	1	0	1	1
5079	1	0	1	1
5080	1	0	1	1
5081	0	1	0	1
5082	1	0	1	1
5083	0	0	0	0
5084	1	0	1	0
5085	0	1	0	1
5086	1	0	0	0
5087	1	0	1	1
5088	1	0	1	1
5089	0	0	1	1
5090	0	0	1	1
5091	0	1	0	1
5092	1	0	1	1
5093	0	0	0	0
5094	0	0	1	1
5095	1	0	1	1
5096	1	0	1	1
5097	0	0	0	0
5098	0	1	0	1
5099	0	0	0	0
5100	0	1	1	1
5101	1	0	1	1
5102	1	0	1	1
5103	1	0	0	0
5104	1	0	1	1
5105	0	1	0	1
5106	1	0	0	0
5107	0	0	0	0
5108	1	0	1	1
5109	0	0	0	0
5110	0	0	0	0
5111	0	1	0	1
5112	0	0	0	0
5113	0	1	0	1
5114	0	1	0	1
5115	1	0	1	0
5116	1	0	1	1
5117	0	0	0	0
5118	0	0	0	0
5119	0	0	0	0
5120	0	1	1	1
5121	1	0	1	1
5122	1	0	1	1
5123	0	1	0	1
5124	0	0	0	0
5125	1	0	1	1
5126	1	0	0	0
5127	1	0	0	0
5128	0	0	1	1
5129	1	1	1	1
5130	1	0	1	1
5131	0	0	0	0
5132	0	0	0	0
5133	1	0	1	1
5134	1	0	1	1
5135	1	0	1	1
5136	0	1	0	0
5137	1	0	1	1
5138	0	1	1	1
5139	0	1	0	1
5140	0	0	0	0
5141	0	1	0	1
5142	1	0	1	1
5143	1	1	1	1
5144	0	1	0	1
5145	0	0	0	0
5146	1	0	1	1
5147	1	0	1	1
5148	1	0	1	1
5149	1	0	0	0
5150	0	1	0	1
5151	0	1	1	1
5152	0	1	0	1
5153	0	1	0	1
5154	0	1	0	1
5155	1	1	1	1
5156	1	0	1	1
5157	1	0	0	0
5158	1	0	1	1
5159	0	0	0	0
5160	1	0	1	1
5161	1	0	1	1
5162	0	0	0	0
5163	1	0	1	1
5164	0	0	1	1
5165	0	1	0	1
5166	0	1	1	0
5167	0	1	0	1
5168	0	0	0	0
