IDnum	Rework_Decision	Logic_board_fail	IO_board_fail	System_State	Rework_Outcome	Rework_Cost
37714	Logic_board	Yes	No	Failed	L0_IO1	175
37715	IO_board	Yes	No	Failed	L0_IO1	225
37716	IO_board	No	Yes	Failed	L1_IO0	125
37717	IO_board	Yes	No	Failed	L0_IO1	225
37718	Logic_board	Yes	No	Failed	L0_IO1	175
37719	Logic_board	Yes	No	Failed	L0_IO1	175
37720	Logic_board	Yes	No	Failed	L0_IO1	175
37721	IO_board	Yes	No	Failed	L0_IO1	225
37722	Logic_board	Yes	No	Failed	L0_IO1	175
37723	IO_board	Yes	No	Failed	L0_IO1	225
37724	Logic_board	Yes	No	Failed	L0_IO1	175
37725	Logic_board	Yes	Yes	Failed	L0_IO0	300
37726	Logic_board	Yes	No	Failed	L0_IO1	175
37727	IO_board	Yes	No	Failed	L0_IO1	225
37728	IO_board	No	No	Operational	L0_IO0	300
37729	IO_board	Yes	No	Failed	L0_IO1	225
37730	Logic_board	Yes	No	Failed	L0_IO1	175
37731	Logic_board	Yes	No	Failed	L0_IO1	175
37732	Logic_board	Yes	No	Failed	L0_IO1	175
37733	Logic_board	Yes	No	Failed	L0_IO1	175
37734	IO_board	Yes	No	Failed	L0_IO1	225
37735	IO_board	Yes	No	Failed	L0_IO1	225
37736	Logic_board	Yes	No	Failed	L0_IO1	175
37737	Logic_board	Yes	No	Failed	L0_IO1	175
37738	IO_board	Yes	Yes	Failed	L0_IO0	300
37739	IO_board	Yes	No	Failed	L0_IO1	225
37740	IO_board	No	No	Operational	L0_IO0	300
37741	IO_board	Yes	Yes	Failed	L0_IO0	300
37742	Logic_board	Yes	No	Failed	L0_IO1	175
37743	IO_board	Yes	No	Failed	L0_IO1	225
37744	Logic_board	Yes	No	Failed	L0_IO1	175
37745	Logic_board	Yes	No	Failed	L0_IO1	175
37746	Logic_board	Yes	No	Failed	L0_IO1	175
37747	IO_board	Yes	No	Failed	L0_IO1	225
37748	IO_board	Yes	No	Failed	L0_IO1	225
37749	IO_board	Yes	No	Failed	L0_IO1	225
37750	Logic_board	Yes	No	Failed	L0_IO1	175
37751	Logic_board	Yes	No	Failed	L0_IO1	175
37752	Logic_board	Yes	No	Failed	L0_IO1	175
37753	Logic_board	Yes	No	Failed	L0_IO1	175
37754	IO_board	Yes	Yes	Failed	L0_IO0	300
37755	Logic_board	Yes	No	Failed	L0_IO1	175
37756	Logic_board	Yes	No	Failed	L0_IO1	175
37757	IO_board	Yes	Yes	Failed	L0_IO0	300
37758	Logic_board	Yes	No	Failed	L0_IO1	175
37759	IO_board	Yes	Yes	Failed	L0_IO0	300
37760	IO_board	Yes	No	Failed	L0_IO1	225
37761	Logic_board	Yes	No	Failed	L0_IO1	175
37762	IO_board	Yes	No	Failed	L0_IO1	225
37763	Logic_board	Yes	No	Failed	L0_IO1	175
37764	Logic_board	Yes	No	Failed	L0_IO1	175
37765	IO_board	Yes	No	Failed	L0_IO1	225
37766	Logic_board	Yes	No	Failed	L0_IO1	175
37767	IO_board	Yes	No	Failed	L0_IO1	225
37768	IO_board	Yes	No	Failed	L0_IO1	225
37769	IO_board	Yes	No	Failed	L0_IO1	225
37770	Logic_board	Yes	No	Failed	L0_IO1	175
37771	IO_board	No	No	Operational	L0_IO0	300
37772	Logic_board	Yes	No	Failed	L0_IO1	175
37773	IO_board	Yes	No	Failed	L0_IO1	225
37774	IO_board	Yes	Yes	Failed	L0_IO0	300
37775	Logic_board	No	Yes	Failed	L1_IO0	200
37776	IO_board	Yes	No	Failed	L0_IO1	225
37777	IO_board	Yes	No	Failed	L0_IO1	225
37778	IO_board	No	No	Operational	L0_IO0	300
37779	IO_board	Yes	Yes	Failed	L0_IO0	300
37780	IO_board	Yes	Yes	Failed	L0_IO0	300
37781	IO_board	Yes	Yes	Failed	L0_IO0	300
37782	IO_board	Yes	No	Failed	L0_IO1	225
37783	Logic_board	Yes	No	Failed	L0_IO1	175
37784	IO_board	Yes	No	Failed	L0_IO1	225
37785	IO_board	Yes	No	Failed	L0_IO1	225
37786	IO_board	Yes	No	Failed	L0_IO1	225
37787	IO_board	Yes	No	Failed	L0_IO1	225
37788	IO_board	No	No	Operational	L0_IO0	300
37789	Logic_board	No	No	Operational	L0_IO0	300
37790	IO_board	Yes	No	Failed	L0_IO1	225
37791	Logic_board	Yes	No	Failed	L0_IO1	175
37792	IO_board	Yes	No	Failed	L0_IO1	225
37793	Logic_board	Yes	No	Failed	L0_IO1	175
37794	IO_board	Yes	No	Failed	L0_IO1	225
37795	IO_board	Yes	No	Failed	L0_IO1	225
37796	Logic_board	Yes	No	Failed	L0_IO1	175
37797	IO_board	Yes	No	Failed	L0_IO1	225
37798	Logic_board	No	No	Operational	L0_IO0	300
37799	Logic_board	Yes	Yes	Failed	L0_IO0	300
37800	IO_board	Yes	Yes	Failed	L0_IO0	300
37801	Logic_board	Yes	No	Failed	L0_IO1	175
37802	Logic_board	Yes	Yes	Failed	L0_IO0	300
37803	IO_board	No	No	Operational	L0_IO0	300
37804	Logic_board	Yes	No	Failed	L0_IO1	175
37805	IO_board	Yes	Yes	Failed	L0_IO0	300
37806	IO_board	Yes	No	Failed	L0_IO1	225
37807	IO_board	Yes	No	Failed	L0_IO1	225
37808	Logic_board	Yes	No	Failed	L0_IO1	175
37809	IO_board	Yes	No	Failed	L0_IO1	225
37810	Logic_board	Yes	No	Failed	L0_IO1	175
37811	IO_board	Yes	No	Failed	L0_IO1	225
37812	IO_board	Yes	No	Failed	L0_IO1	225
37813	IO_board	No	Yes	Failed	L1_IO0	125
37814	Logic_board	Yes	Yes	Failed	L0_IO0	300
37815	IO_board	No	No	Operational	L0_IO0	300
37816	Logic_board	Yes	No	Failed	L0_IO1	175
37817	IO_board	Yes	Yes	Failed	L0_IO0	300
37818	Logic_board	Yes	No	Failed	L0_IO1	175
37819	IO_board	Yes	No	Failed	L0_IO1	225
37820	IO_board	Yes	No	Failed	L0_IO1	225
37821	IO_board	Yes	No	Failed	L0_IO1	225
37822	IO_board	Yes	No	Failed	L0_IO1	225
37823	IO_board	Yes	No	Failed	L0_IO1	225
37824	Logic_board	Yes	No	Failed	L0_IO1	175
37825	IO_board	Yes	No	Failed	L0_IO1	225
37826	Logic_board	Yes	No	Failed	L0_IO1	175
37827	IO_board	Yes	No	Failed	L0_IO1	225
37828	Logic_board	No	No	Operational	L0_IO0	300
37829	IO_board	Yes	No	Failed	L0_IO1	225
37830	Logic_board	Yes	No	Failed	L0_IO1	175
37831	Logic_board	No	No	Operational	L0_IO0	300
37832	IO_board	Yes	Yes	Failed	L0_IO0	300
37833	Logic_board	Yes	No	Failed	L0_IO1	175
37834	Logic_board	Yes	No	Failed	L0_IO1	175
37835	IO_board	Yes	Yes	Failed	L0_IO0	300
37836	Logic_board	Yes	No	Failed	L0_IO1	175
37837	IO_board	Yes	No	Failed	L0_IO1	225
37838	Logic_board	Yes	No	Failed	L0_IO1	175
37839	Logic_board	Yes	No	Failed	L0_IO1	175
37840	Logic_board	Yes	No	Failed	L0_IO1	175
37841	IO_board	Yes	No	Failed	L0_IO1	225
37842	IO_board	Yes	No	Failed	L0_IO1	225
37843	IO_board	Yes	No	Failed	L0_IO1	225
37844	Logic_board	Yes	Yes	Failed	L0_IO0	300
37845	Logic_board	Yes	No	Failed	L0_IO1	175
37846	IO_board	Yes	No	Failed	L0_IO1	225
37847	Logic_board	Yes	No	Failed	L0_IO1	175
37848	Logic_board	Yes	Yes	Failed	L0_IO0	300
37849	Logic_board	Yes	No	Failed	L0_IO1	175
37850	Logic_board	Yes	Yes	Failed	L0_IO0	300
37851	IO_board	Yes	No	Failed	L0_IO1	225
37852	IO_board	No	No	Operational	L0_IO0	300
37853	Logic_board	No	No	Operational	L0_IO0	300
37854	Logic_board	Yes	Yes	Failed	L0_IO0	300
37855	IO_board	Yes	No	Failed	L0_IO1	225
37856	Logic_board	Yes	No	Failed	L0_IO1	175
37857	IO_board	Yes	No	Failed	L0_IO1	225
37858	Logic_board	No	No	Operational	L0_IO0	300
37859	IO_board	No	No	Operational	L0_IO0	300
37860	Logic_board	Yes	No	Failed	L0_IO1	175
37861	IO_board	Yes	Yes	Failed	L0_IO0	300
37862	IO_board	No	No	Operational	L0_IO0	300
37863	IO_board	No	No	Operational	L0_IO0	300
37864	Logic_board	Yes	No	Failed	L0_IO1	175
37865	IO_board	Yes	Yes	Failed	L0_IO0	300
37866	Logic_board	Yes	Yes	Failed	L0_IO0	300
37867	Logic_board	No	No	Operational	L0_IO0	300
37868	Logic_board	No	Yes	Failed	L1_IO0	200
37869	Logic_board	Yes	No	Failed	L0_IO1	175
37870	Logic_board	Yes	No	Failed	L0_IO1	175
37871	IO_board	Yes	Yes	Failed	L0_IO0	300
37872	Logic_board	Yes	Yes	Failed	L0_IO0	300
37873	IO_board	Yes	No	Failed	L0_IO1	225
37874	IO_board	Yes	No	Failed	L0_IO1	225
37875	Logic_board	Yes	Yes	Failed	L0_IO0	300
37876	IO_board	Yes	No	Failed	L0_IO1	225
37877	IO_board	Yes	No	Failed	L0_IO1	225
37878	Logic_board	Yes	No	Failed	L0_IO1	175
37879	IO_board	Yes	No	Failed	L0_IO1	225
37880	Logic_board	Yes	No	Failed	L0_IO1	175
37881	Logic_board	Yes	No	Failed	L0_IO1	175
37882	IO_board	Yes	No	Failed	L0_IO1	225
37883	Logic_board	Yes	No	Failed	L0_IO1	175
37884	IO_board	Yes	Yes	Failed	L0_IO0	300
37885	Logic_board	No	No	Operational	L0_IO0	300
37886	Logic_board	No	No	Operational	L0_IO0	300
37887	Logic_board	No	No	Operational	L0_IO0	300
37888	IO_board	Yes	No	Failed	L0_IO1	225
37889	Logic_board	No	No	Operational	L0_IO0	300
37890	IO_board	Yes	No	Failed	L0_IO1	225
37891	Logic_board	Yes	No	Failed	L0_IO1	175
37892	Logic_board	Yes	No	Failed	L0_IO1	175
37893	Logic_board	Yes	No	Failed	L0_IO1	175
37894	IO_board	Yes	No	Failed	L0_IO1	225
37895	Logic_board	Yes	No	Failed	L0_IO1	175
37896	Logic_board	Yes	No	Failed	L0_IO1	175
37897	Logic_board	Yes	No	Failed	L0_IO1	175
37898	IO_board	Yes	No	Failed	L0_IO1	225
37899	IO_board	Yes	No	Failed	L0_IO1	225
37900	IO_board	Yes	No	Failed	L0_IO1	225
37901	Logic_board	No	No	Operational	L0_IO0	300
37902	IO_board	Yes	No	Failed	L0_IO1	225
37903	Logic_board	Yes	Yes	Failed	L0_IO0	300
37904	IO_board	Yes	No	Failed	L0_IO1	225
37905	IO_board	Yes	No	Failed	L0_IO1	225
37906	IO_board	Yes	No	Failed	L0_IO1	225
37907	IO_board	Yes	No	Failed	L0_IO1	225
37908	Logic_board	Yes	Yes	Failed	L0_IO0	300
37909	IO_board	Yes	No	Failed	L0_IO1	225
37910	IO_board	Yes	No	Failed	L0_IO1	225
37911	IO_board	No	No	Operational	L0_IO0	300
37912	IO_board	Yes	No	Failed	L0_IO1	225
37913	Logic_board	Yes	No	Failed	L0_IO1	175
37914	IO_board	Yes	No	Failed	L0_IO1	225
37915	Logic_board	No	No	Operational	L0_IO0	300
37916	IO_board	Yes	Yes	Failed	L0_IO0	300
37917	Logic_board	Yes	Yes	Failed	L0_IO0	300
37918	Logic_board	Yes	No	Failed	L0_IO1	175
37919	IO_board	Yes	No	Failed	L0_IO1	225
37920	IO_board	Yes	No	Failed	L0_IO1	225
37921	Logic_board	Yes	No	Failed	L0_IO1	175
37922	IO_board	Yes	No	Failed	L0_IO1	225
37923	Logic_board	Yes	No	Failed	L0_IO1	175
37924	Logic_board	Yes	No	Failed	L0_IO1	175
37925	Logic_board	Yes	Yes	Failed	L0_IO0	300
37926	Logic_board	Yes	Yes	Failed	L0_IO0	300
37927	Logic_board	Yes	No	Failed	L0_IO1	175
37928	Logic_board	Yes	No	Failed	L0_IO1	175
37929	Logic_board	No	No	Operational	L0_IO0	300
37930	IO_board	Yes	No	Failed	L0_IO1	225
37931	IO_board	Yes	Yes	Failed	L0_IO0	300
37932	IO_board	No	No	Operational	L0_IO0	300
37933	IO_board	Yes	No	Failed	L0_IO1	225
37934	Logic_board	Yes	Yes	Failed	L0_IO0	300
37935	IO_board	Yes	No	Failed	L0_IO1	225
37936	IO_board	No	Yes	Failed	L1_IO0	125
37937	IO_board	Yes	No	Failed	L0_IO1	225
37938	Logic_board	No	No	Operational	L0_IO0	300
37939	IO_board	Yes	No	Failed	L0_IO1	225
37940	Logic_board	No	Yes	Failed	L1_IO0	200
37941	Logic_board	Yes	No	Failed	L0_IO1	175
37942	IO_board	Yes	Yes	Failed	L0_IO0	300
37943	Logic_board	No	No	Operational	L0_IO0	300
37944	IO_board	Yes	No	Failed	L0_IO1	225
37945	IO_board	Yes	No	Failed	L0_IO1	225
37946	IO_board	Yes	No	Failed	L0_IO1	225
37947	IO_board	Yes	No	Failed	L0_IO1	225
37948	Logic_board	Yes	No	Failed	L0_IO1	175
37949	IO_board	Yes	No	Failed	L0_IO1	225
37950	Logic_board	No	No	Operational	L0_IO0	300
37951	Logic_board	Yes	No	Failed	L0_IO1	175
37952	Logic_board	Yes	Yes	Failed	L0_IO0	300
37953	Logic_board	Yes	No	Failed	L0_IO1	175
37954	Logic_board	Yes	Yes	Failed	L0_IO0	300
37955	Logic_board	Yes	No	Failed	L0_IO1	175
37956	Logic_board	Yes	No	Failed	L0_IO1	175
37957	IO_board	Yes	No	Failed	L0_IO1	225
37958	IO_board	Yes	No	Failed	L0_IO1	225
37959	Logic_board	Yes	No	Failed	L0_IO1	175
37960	IO_board	Yes	No	Failed	L0_IO1	225
37961	IO_board	Yes	No	Failed	L0_IO1	225
37962	IO_board	Yes	No	Failed	L0_IO1	225
37963	Logic_board	No	No	Operational	L0_IO0	300
37964	IO_board	Yes	No	Failed	L0_IO1	225
37965	IO_board	Yes	No	Failed	L0_IO1	225
37966	IO_board	Yes	No	Failed	L0_IO1	225
37967	IO_board	Yes	Yes	Failed	L0_IO0	300
37968	IO_board	Yes	No	Failed	L0_IO1	225
37969	IO_board	Yes	No	Failed	L0_IO1	225
37970	Logic_board	Yes	No	Failed	L0_IO1	175
37971	Logic_board	No	No	Operational	L0_IO0	300
37972	IO_board	Yes	No	Failed	L0_IO1	225
37973	IO_board	Yes	No	Failed	L0_IO1	225
37974	IO_board	Yes	No	Failed	L0_IO1	225
37975	Logic_board	Yes	No	Failed	L0_IO1	175
37976	Logic_board	Yes	No	Failed	L0_IO1	175
37977	IO_board	Yes	No	Failed	L0_IO1	225
37978	IO_board	Yes	No	Failed	L0_IO1	225
37979	IO_board	Yes	No	Failed	L0_IO1	225
37980	Logic_board	Yes	No	Failed	L0_IO1	175
37981	Logic_board	Yes	No	Failed	L0_IO1	175
37982	IO_board	Yes	No	Failed	L0_IO1	225
37983	Logic_board	No	No	Operational	L0_IO0	300
37984	IO_board	Yes	No	Failed	L0_IO1	225
37985	Logic_board	No	No	Operational	L0_IO0	300
37986	Logic_board	Yes	No	Failed	L0_IO1	175
37987	Logic_board	Yes	No	Failed	L0_IO1	175
37988	IO_board	Yes	No	Failed	L0_IO1	225
37989	Logic_board	No	No	Operational	L0_IO0	300
37990	IO_board	Yes	No	Failed	L0_IO1	225
37991	IO_board	Yes	Yes	Failed	L0_IO0	300
37992	IO_board	Yes	No	Failed	L0_IO1	225
37993	IO_board	Yes	No	Failed	L0_IO1	225
37994	Logic_board	No	No	Operational	L0_IO0	300
37995	IO_board	Yes	No	Failed	L0_IO1	225
37996	IO_board	Yes	Yes	Failed	L0_IO0	300
37997	Logic_board	Yes	No	Failed	L0_IO1	175
37998	Logic_board	Yes	No	Failed	L0_IO1	175
37999	IO_board	Yes	No	Failed	L0_IO1	225
38000	Logic_board	Yes	No	Failed	L0_IO1	175
38001	IO_board	Yes	No	Failed	L0_IO1	225
38002	IO_board	Yes	No	Failed	L0_IO1	225
38003	IO_board	No	No	Operational	L0_IO0	300
38004	Logic_board	No	Yes	Failed	L1_IO0	200
38005	IO_board	Yes	No	Failed	L0_IO1	225
38006	IO_board	Yes	No	Failed	L0_IO1	225
38007	Logic_board	Yes	No	Failed	L0_IO1	175
38008	IO_board	No	No	Operational	L0_IO0	300
38009	IO_board	Yes	No	Failed	L0_IO1	225
38010	IO_board	No	No	Operational	L0_IO0	300
38011	IO_board	Yes	No	Failed	L0_IO1	225
38012	IO_board	Yes	No	Failed	L0_IO1	225
38013	Logic_board	Yes	No	Failed	L0_IO1	175
38014	IO_board	Yes	No	Failed	L0_IO1	225
38015	Logic_board	Yes	No	Failed	L0_IO1	175
38016	Logic_board	Yes	No	Failed	L0_IO1	175
38017	IO_board	No	No	Operational	L0_IO0	300
38018	IO_board	No	No	Operational	L0_IO0	300
38019	Logic_board	Yes	No	Failed	L0_IO1	175
38020	IO_board	Yes	No	Failed	L0_IO1	225
38021	IO_board	Yes	No	Failed	L0_IO1	225
38022	IO_board	Yes	No	Failed	L0_IO1	225
38023	IO_board	Yes	No	Failed	L0_IO1	225
38024	Logic_board	Yes	No	Failed	L0_IO1	175
38025	Logic_board	Yes	No	Failed	L0_IO1	175
38026	IO_board	Yes	No	Failed	L0_IO1	225
38027	IO_board	Yes	No	Failed	L0_IO1	225
38028	Logic_board	Yes	Yes	Failed	L0_IO0	300
38029	Logic_board	Yes	Yes	Failed	L0_IO0	300
38030	IO_board	Yes	No	Failed	L0_IO1	225
38031	Logic_board	Yes	No	Failed	L0_IO1	175
38032	IO_board	Yes	No	Failed	L0_IO1	225
38033	Logic_board	Yes	No	Failed	L0_IO1	175
38034	Logic_board	Yes	No	Failed	L0_IO1	175
38035	IO_board	Yes	No	Failed	L0_IO1	225
38036	IO_board	Yes	No	Failed	L0_IO1	225
38037	IO_board	Yes	No	Failed	L0_IO1	225
38038	Logic_board	No	No	Operational	L0_IO0	300
38039	IO_board	Yes	No	Failed	L0_IO1	225
38040	IO_board	Yes	No	Failed	L0_IO1	225
38041	Logic_board	Yes	No	Failed	L0_IO1	175
38042	IO_board	Yes	No	Failed	L0_IO1	225
38043	Logic_board	Yes	No	Failed	L0_IO1	175
38044	IO_board	Yes	Yes	Failed	L0_IO0	300
38045	Logic_board	Yes	No	Failed	L0_IO1	175
38046	IO_board	No	No	Operational	L0_IO0	300
38047	IO_board	No	Yes	Failed	L1_IO0	125
38048	Logic_board	Yes	No	Failed	L0_IO1	175
38049	IO_board	Yes	No	Failed	L0_IO1	225
38050	IO_board	Yes	No	Failed	L0_IO1	225
38051	Logic_board	Yes	No	Failed	L0_IO1	175
38052	IO_board	Yes	No	Failed	L0_IO1	225
38053	IO_board	No	No	Operational	L0_IO0	300
38054	Logic_board	Yes	Yes	Failed	L0_IO0	300
38055	Logic_board	Yes	No	Failed	L0_IO1	175
38056	Logic_board	Yes	No	Failed	L0_IO1	175
38057	IO_board	Yes	No	Failed	L0_IO1	225
38058	IO_board	No	No	Operational	L0_IO0	300
38059	IO_board	No	Yes	Failed	L1_IO0	125
38060	IO_board	Yes	No	Failed	L0_IO1	225
38061	Logic_board	No	No	Operational	L0_IO0	300
38062	Logic_board	Yes	No	Failed	L0_IO1	175
38063	Logic_board	Yes	No	Failed	L0_IO1	175
38064	IO_board	Yes	No	Failed	L0_IO1	225
38065	IO_board	Yes	No	Failed	L0_IO1	225
38066	IO_board	Yes	No	Failed	L0_IO1	225
38067	IO_board	No	No	Operational	L0_IO0	300
38068	Logic_board	Yes	No	Failed	L0_IO1	175
38069	Logic_board	No	No	Operational	L0_IO0	300
38070	Logic_board	Yes	No	Failed	L0_IO1	175
38071	Logic_board	Yes	No	Failed	L0_IO1	175
38072	IO_board	Yes	No	Failed	L0_IO1	225
38073	Logic_board	Yes	No	Failed	L0_IO1	175
38074	Logic_board	Yes	No	Failed	L0_IO1	175
38075	Logic_board	No	No	Operational	L0_IO0	300
38076	IO_board	Yes	No	Failed	L0_IO1	225
38077	Logic_board	Yes	Yes	Failed	L0_IO0	300
38078	Logic_board	Yes	Yes	Failed	L0_IO0	300
38079	Logic_board	Yes	Yes	Failed	L0_IO0	300
38080	Logic_board	Yes	Yes	Failed	L0_IO0	300
38081	IO_board	Yes	No	Failed	L0_IO1	225
38082	IO_board	Yes	No	Failed	L0_IO1	225
38083	Logic_board	Yes	No	Failed	L0_IO1	175
38084	IO_board	Yes	No	Failed	L0_IO1	225
38085	Logic_board	Yes	No	Failed	L0_IO1	175
38086	IO_board	Yes	No	Failed	L0_IO1	225
38087	IO_board	Yes	Yes	Failed	L0_IO0	300
38088	Logic_board	Yes	No	Failed	L0_IO1	175
38089	Logic_board	No	No	Operational	L0_IO0	300
38090	IO_board	Yes	Yes	Failed	L0_IO0	300
38091	Logic_board	Yes	No	Failed	L0_IO1	175
38092	IO_board	Yes	Yes	Failed	L0_IO0	300
38093	IO_board	Yes	No	Failed	L0_IO1	225
38094	IO_board	No	No	Operational	L0_IO0	300
38095	IO_board	Yes	Yes	Failed	L0_IO0	300
38096	IO_board	No	No	Operational	L0_IO0	300
38097	IO_board	Yes	No	Failed	L0_IO1	225
38098	IO_board	Yes	Yes	Failed	L0_IO0	300
38099	IO_board	Yes	Yes	Failed	L0_IO0	300
38100	IO_board	Yes	No	Failed	L0_IO1	225
38101	IO_board	Yes	No	Failed	L0_IO1	225
38102	IO_board	No	No	Operational	L0_IO0	300
38103	IO_board	Yes	No	Failed	L0_IO1	225
38104	Logic_board	Yes	No	Failed	L0_IO1	175
38105	Logic_board	Yes	Yes	Failed	L0_IO0	300
38106	Logic_board	Yes	No	Failed	L0_IO1	175
38107	IO_board	Yes	No	Failed	L0_IO1	225
38108	Logic_board	No	No	Operational	L0_IO0	300
38109	Logic_board	Yes	No	Failed	L0_IO1	175
38110	IO_board	Yes	No	Failed	L0_IO1	225
38111	IO_board	Yes	No	Failed	L0_IO1	225
38112	Logic_board	Yes	No	Failed	L0_IO1	175
38113	IO_board	Yes	No	Failed	L0_IO1	225
38114	IO_board	Yes	Yes	Failed	L0_IO0	300
38115	IO_board	Yes	No	Failed	L0_IO1	225
38116	IO_board	Yes	No	Failed	L0_IO1	225
38117	IO_board	Yes	No	Failed	L0_IO1	225
38118	Logic_board	Yes	No	Failed	L0_IO1	175
38119	Logic_board	Yes	No	Failed	L0_IO1	175
38120	Logic_board	Yes	No	Failed	L0_IO1	175
38121	IO_board	No	Yes	Failed	L1_IO0	125
38122	Logic_board	Yes	No	Failed	L0_IO1	175
38123	Logic_board	Yes	No	Failed	L0_IO1	175
38124	IO_board	Yes	No	Failed	L0_IO1	225
38125	Logic_board	No	Yes	Failed	L1_IO0	200
38126	Logic_board	Yes	No	Failed	L0_IO1	175
38127	Logic_board	Yes	No	Failed	L0_IO1	175
38128	IO_board	No	No	Operational	L0_IO0	300
38129	IO_board	Yes	No	Failed	L0_IO1	225
38130	IO_board	No	No	Operational	L0_IO0	300
38131	Logic_board	Yes	No	Failed	L0_IO1	175
38132	IO_board	No	No	Operational	L0_IO0	300
38133	IO_board	Yes	Yes	Failed	L0_IO0	300
38134	IO_board	Yes	Yes	Failed	L0_IO0	300
38135	IO_board	Yes	No	Failed	L0_IO1	225
38136	IO_board	Yes	No	Failed	L0_IO1	225
38137	IO_board	No	No	Operational	L0_IO0	300
38138	Logic_board	Yes	No	Failed	L0_IO1	175
38139	Logic_board	Yes	No	Failed	L0_IO1	175
38140	Logic_board	Yes	Yes	Failed	L0_IO0	300
38141	Logic_board	Yes	No	Failed	L0_IO1	175
38142	Logic_board	Yes	No	Failed	L0_IO1	175
38143	IO_board	Yes	Yes	Failed	L0_IO0	300
38144	Logic_board	Yes	No	Failed	L0_IO1	175
38145	IO_board	Yes	No	Failed	L0_IO1	225
38146	Logic_board	Yes	Yes	Failed	L0_IO0	300
38147	IO_board	No	No	Operational	L0_IO0	300
38148	Logic_board	No	No	Operational	L0_IO0	300
38149	IO_board	Yes	No	Failed	L0_IO1	225
38150	Logic_board	Yes	No	Failed	L0_IO1	175
38151	IO_board	Yes	No	Failed	L0_IO1	225
38152	IO_board	Yes	No	Failed	L0_IO1	225
38153	Logic_board	Yes	No	Failed	L0_IO1	175
38154	Logic_board	No	No	Operational	L0_IO0	300
38155	IO_board	Yes	No	Failed	L0_IO1	225
38156	Logic_board	Yes	No	Failed	L0_IO1	175
38157	Logic_board	Yes	Yes	Failed	L0_IO0	300
38158	Logic_board	Yes	Yes	Failed	L0_IO0	300
38159	IO_board	Yes	No	Failed	L0_IO1	225
38160	Logic_board	Yes	No	Failed	L0_IO1	175
38161	Logic_board	Yes	No	Failed	L0_IO1	175
38162	IO_board	Yes	No	Failed	L0_IO1	225
38163	IO_board	Yes	Yes	Failed	L0_IO0	300
38164	IO_board	Yes	No	Failed	L0_IO1	225
38165	Logic_board	No	No	Operational	L0_IO0	300
38166	IO_board	Yes	No	Failed	L0_IO1	225
38167	IO_board	No	Yes	Failed	L1_IO0	125
38168	Logic_board	Yes	No	Failed	L0_IO1	175
38169	IO_board	Yes	No	Failed	L0_IO1	225
38170	IO_board	Yes	No	Failed	L0_IO1	225
38171	IO_board	Yes	No	Failed	L0_IO1	225
38172	Logic_board	Yes	No	Failed	L0_IO1	175
38173	Logic_board	Yes	No	Failed	L0_IO1	175
38174	Logic_board	Yes	No	Failed	L0_IO1	175
38175	Logic_board	Yes	No	Failed	L0_IO1	175
38176	Logic_board	Yes	Yes	Failed	L0_IO0	300
38177	Logic_board	Yes	No	Failed	L0_IO1	175
38178	Logic_board	Yes	No	Failed	L0_IO1	175
38179	IO_board	Yes	No	Failed	L0_IO1	225
38180	IO_board	Yes	Yes	Failed	L0_IO0	300
38181	IO_board	Yes	No	Failed	L0_IO1	225
38182	IO_board	Yes	No	Failed	L0_IO1	225
38183	IO_board	Yes	No	Failed	L0_IO1	225
38184	IO_board	Yes	Yes	Failed	L0_IO0	300
38185	IO_board	Yes	No	Failed	L0_IO1	225
38186	Logic_board	Yes	Yes	Failed	L0_IO0	300
38187	IO_board	Yes	No	Failed	L0_IO1	225
38188	IO_board	Yes	No	Failed	L0_IO1	225
38189	IO_board	No	No	Operational	L0_IO0	300
38190	Logic_board	Yes	No	Failed	L0_IO1	175
38191	IO_board	Yes	No	Failed	L0_IO1	225
38192	IO_board	No	No	Operational	L0_IO0	300
38193	IO_board	Yes	No	Failed	L0_IO1	225
38194	Logic_board	No	No	Operational	L0_IO0	300
38195	IO_board	Yes	No	Failed	L0_IO1	225
38196	Logic_board	Yes	No	Failed	L0_IO1	175
38197	IO_board	Yes	No	Failed	L0_IO1	225
38198	Logic_board	Yes	No	Failed	L0_IO1	175
38199	Logic_board	Yes	No	Failed	L0_IO1	175
38200	Logic_board	Yes	Yes	Failed	L0_IO0	300
38201	IO_board	Yes	No	Failed	L0_IO1	225
38202	IO_board	Yes	No	Failed	L0_IO1	225
38203	Logic_board	Yes	No	Failed	L0_IO1	175
38204	Logic_board	No	No	Operational	L0_IO0	300
38205	IO_board	Yes	No	Failed	L0_IO1	225
38206	Logic_board	Yes	No	Failed	L0_IO1	175
38207	IO_board	No	No	Operational	L0_IO0	300
38208	Logic_board	Yes	No	Failed	L0_IO1	175
38209	IO_board	No	No	Operational	L0_IO0	300
38210	Logic_board	Yes	No	Failed	L0_IO1	175
38211	Logic_board	Yes	No	Failed	L0_IO1	175
38212	IO_board	Yes	No	Failed	L0_IO1	225
38213	Logic_board	No	No	Operational	L0_IO0	300
38214	IO_board	Yes	No	Failed	L0_IO1	225
38215	IO_board	Yes	No	Failed	L0_IO1	225
38216	Logic_board	Yes	Yes	Failed	L0_IO0	300
38217	Logic_board	No	No	Operational	L0_IO0	300
38218	Logic_board	Yes	No	Failed	L0_IO1	175
38219	Logic_board	Yes	No	Failed	L0_IO1	175
38220	IO_board	Yes	No	Failed	L0_IO1	225
