 IDnum	Economical_State	Export_Decision	Profit
8121	Severely_bad	After_12_mos	7.66e5
8122	Slightly_worse	After_12_mos	1.425e6
8123	Slightly_worse	After_6_mos	1.6945e6
8124	Severely_bad	After_6_mos	9.005e5
8125	Severely_bad	After_6_mos	9.005e5
8126	Slightly_worse	After_6_mos	1.6945e6
8127	Slightly_worse	After_12_mos	1.425e6
8128	Same	After_12_mos	2.1e5
8129	Severely_bad	After_6_mos	9.005e5
8130	Severely_bad	Now	-7.11e5
8131	Same	After_12_mos	2.1e5
8132	Slightly_worse	After_12_mos	1.425e6
8133	Same	Now	2.726e6
8134	Slightly_worse	After_12_mos	1.425e6
8135	Severely_bad	After_6_mos	9.005e5
8136	Severely_bad	After_6_mos	9.005e5
8137	Slightly_worse	After_12_mos	1.425e6
8138	Severely_bad	Now	-7.11e5
8139	Slightly_worse	Now	1.87e6
8140	Slightly_worse	Now	1.87e6
8141	Severely_bad	After_6_mos	9.005e5
8142	Severely_bad	Now	-7.11e5
8143	Slightly_worse	After_6_mos	1.6945e6
8144	Severely_bad	After_12_mos	7.66e5
8145	Severely_bad	After_12_mos	7.66e5
8146	Slightly_worse	Now	1.87e6
8147	Slightly_worse	After_12_mos	1.425e6
8148	Severely_bad	After_12_mos	7.66e5
8149	Severely_bad	Now	-7.11e5
8150	Same	Now	2.726e6
8151	Severely_bad	After_6_mos	9.005e5
8152	Same	After_12_mos	2.1e5
8153	Slightly_worse	After_12_mos	1.425e6
8154	Same	After_12_mos	2.1e5
8155	Slightly_worse	After_12_mos	1.425e6
8156	Same	Now	2.726e6
8157	Slightly_worse	After_12_mos	1.425e6
8158	Same	Now	2.726e6
8159	Severely_bad	After_6_mos	9.005e5
8160	Slightly_worse	After_6_mos	1.6945e6
8161	Severely_bad	After_6_mos	9.005e5
8162	Severely_bad	After_6_mos	9.005e5
8163	Same	After_12_mos	2.1e5
8164	Severely_bad	Now	-7.11e5
8165	Same	After_12_mos	2.1e5
8166	Severely_bad	After_12_mos	7.66e5
8167	Severely_bad	After_6_mos	9.005e5
8168	Severely_bad	After_12_mos	7.66e5
8169	Slightly_worse	After_6_mos	1.6945e6
8170	Slightly_worse	After_6_mos	1.6945e6
8171	Same	After_12_mos	2.1e5
8172	Severely_bad	Now	-7.11e5
8173	Same	After_12_mos	2.1e5
8174	Same	After_12_mos	2.1e5
8175	Severely_bad	Now	-7.11e5
8176	Same	After_12_mos	2.1e5
8177	Same	Now	2.726e6
8178	Same	Now	2.726e6
8179	Severely_bad	Now	-7.11e5
8180	Same	After_12_mos	2.1e5
8181	Severely_bad	Now	-7.11e5
8182	Severely_bad	After_6_mos	9.005e5
8183	Same	After_12_mos	2.1e5
8184	Severely_bad	After_12_mos	7.66e5
8185	Same	Now	2.726e6
8186	Same	After_12_mos	2.1e5
8187	Same	After_6_mos	2.357e6
8188	Severely_bad	After_12_mos	7.66e5
8189	Slightly_worse	After_6_mos	1.6945e6
8190	Slightly_worse	After_12_mos	1.425e6
8191	Severely_bad	After_6_mos	9.005e5
8192	Severely_bad	After_6_mos	9.005e5
8193	Severely_bad	Now	-7.11e5
8194	Same	After_12_mos	2.1e5
8195	Slightly_worse	After_12_mos	1.425e6
8196	Same	After_6_mos	2.357e6
8197	Severely_bad	Now	-7.11e5
8198	Same	After_6_mos	2.357e6
8199	Same	After_6_mos	2.357e6
8200	Severely_bad	After_12_mos	7.66e5
8201	Same	Now	2.726e6
8202	Same	After_6_mos	2.357e6
8203	Severely_bad	After_12_mos	7.66e5
8204	Slightly_worse	Now	1.87e6
8205	Slightly_worse	Now	1.87e6
8206	Severely_bad	Now	-7.11e5
8207	Severely_bad	After_12_mos	7.66e5
8208	Slightly_worse	Now	1.87e6
8209	Slightly_worse	After_6_mos	1.6945e6
8210	Severely_bad	After_12_mos	7.66e5
8211	Severely_bad	Now	-7.11e5
8212	Same	After_6_mos	2.357e6
8213	Severely_bad	After_6_mos	9.005e5
8214	Slightly_worse	After_6_mos	1.6945e6
8215	Same	Now	2.726e6
8216	Same	Now	2.726e6
8217	Slightly_worse	Now	1.87e6
8218	Severely_bad	Now	-7.11e5
8219	Severely_bad	Now	-7.11e5
8220	Same	After_6_mos	2.357e6
8221	Same	Now	2.726e6
8222	Severely_bad	After_12_mos	7.66e5
8223	Same	Now	2.726e6
8224	Same	After_12_mos	2.1e5
8225	Same	After_6_mos	2.357e6
8226	Same	Now	2.726e6
8227	Slightly_worse	After_12_mos	1.425e6
8228	Same	After_12_mos	2.1e5
8229	Severely_bad	After_6_mos	9.005e5
8230	Severely_bad	Now	-7.11e5
8231	Slightly_worse	After_6_mos	1.6945e6
8232	Slightly_worse	After_12_mos	1.425e6
8233	Same	After_12_mos	2.1e5
8234	Severely_bad	After_6_mos	9.005e5
8235	Severely_bad	Now	-7.11e5
8236	Same	Now	2.726e6
8237	Severely_bad	Now	-7.11e5
8238	Same	After_12_mos	2.1e5
8239	Severely_bad	After_12_mos	7.66e5
8240	Same	Now	2.726e6
8241	Same	After_6_mos	2.357e6
8242	Slightly_worse	After_12_mos	1.425e6
8243	Severely_bad	Now	-7.11e5
8244	Slightly_worse	After_6_mos	1.6945e6
8245	Severely_bad	After_12_mos	7.66e5
8246	Severely_bad	Now	-7.11e5
8247	Severely_bad	Now	-7.11e5
8248	Severely_bad	After_12_mos	7.66e5
8249	Same	After_6_mos	2.357e6
8250	Same	After_6_mos	2.357e6
8251	Same	Now	2.726e6
8252	Severely_bad	After_12_mos	7.66e5
8253	Severely_bad	After_12_mos	7.66e5
8254	Slightly_worse	After_6_mos	1.6945e6
8255	Slightly_worse	After_12_mos	1.425e6
8256	Same	After_12_mos	2.1e5
8257	Severely_bad	After_6_mos	9.005e5
8258	Severely_bad	After_6_mos	9.005e5
8259	Slightly_worse	After_6_mos	1.6945e6
8260	Same	After_12_mos	2.1e5
8261	Slightly_worse	After_6_mos	1.6945e6
8262	Severely_bad	After_12_mos	7.66e5
8263	Severely_bad	After_12_mos	7.66e5
8264	Same	Now	2.726e6
8265	Severely_bad	After_12_mos	7.66e5
8266	Same	After_6_mos	2.357e6
8267	Same	After_6_mos	2.357e6
8268	Slightly_worse	After_12_mos	1.425e6
8269	Same	After_12_mos	2.1e5
8270	Slightly_worse	After_12_mos	1.425e6
8271	Slightly_worse	After_6_mos	1.6945e6
8272	Slightly_worse	After_12_mos	1.425e6
8273	Slightly_worse	After_6_mos	1.6945e6
8274	Same	Now	2.726e6
8275	Same	Now	2.726e6
8276	Slightly_worse	Now	1.87e6
8277	Severely_bad	Now	-7.11e5
8278	Same	After_12_mos	2.1e5
8279	Slightly_worse	After_12_mos	1.425e6
8280	Same	Now	2.726e6
8281	Severely_bad	After_12_mos	7.66e5
8282	Severely_bad	After_12_mos	7.66e5
8283	Slightly_worse	Now	1.87e6
8284	Same	Now	2.726e6
8285	Severely_bad	After_6_mos	9.005e5
8286	Same	Now	2.726e6
8287	Same	After_6_mos	2.357e6
8288	Slightly_worse	After_6_mos	1.6945e6
8289	Severely_bad	After_6_mos	9.005e5
8290	Severely_bad	After_12_mos	7.66e5
8291	Same	After_6_mos	2.357e6
8292	Same	Now	2.726e6
8293	Slightly_worse	Now	1.87e6
8294	Same	Now	2.726e6
8295	Same	After_6_mos	2.357e6
8296	Severely_bad	After_12_mos	7.66e5
8297	Same	After_6_mos	2.357e6
8298	Slightly_worse	After_12_mos	1.425e6
8299	Severely_bad	After_6_mos	9.005e5
8300	Severely_bad	Now	-7.11e5
8301	Same	Now	2.726e6
8302	Slightly_worse	After_12_mos	1.425e6
8303	Severely_bad	After_12_mos	7.66e5
8304	Same	Now	2.726e6
8305	Slightly_worse	After_12_mos	1.425e6
8306	Severely_bad	After_6_mos	9.005e5
8307	Same	After_12_mos	2.1e5
8308	Same	After_6_mos	2.357e6
8309	Slightly_worse	Now	1.87e6
8310	Slightly_worse	After_12_mos	1.425e6
8311	Severely_bad	After_6_mos	9.005e5
8312	Same	Now	2.726e6
8313	Severely_bad	Now	-7.11e5
8314	Severely_bad	After_12_mos	7.66e5
8315	Severely_bad	After_12_mos	7.66e5
8316	Slightly_worse	After_6_mos	1.6945e6
8317	Slightly_worse	After_6_mos	1.6945e6
8318	Same	Now	2.726e6
8319	Same	After_6_mos	2.357e6
8320	Same	After_6_mos	2.357e6
8321	Same	After_6_mos	2.357e6
8322	Same	Now	2.726e6
8323	Severely_bad	Now	-7.11e5
8324	Severely_bad	After_6_mos	9.005e5
8325	Same	After_6_mos	2.357e6
8326	Same	Now	2.726e6
8327	Same	After_12_mos	2.1e5
8328	Same	After_12_mos	2.1e5
8329	Same	Now	2.726e6
8330	Slightly_worse	After_6_mos	1.6945e6
8331	Slightly_worse	After_6_mos	1.6945e6
8332	Severely_bad	Now	-7.11e5
8333	Severely_bad	Now	-7.11e5
8334	Severely_bad	After_6_mos	9.005e5
8335	Same	After_12_mos	2.1e5
8336	Slightly_worse	After_12_mos	1.425e6
8337	Same	After_12_mos	2.1e5
8338	Same	After_6_mos	2.357e6
8339	Severely_bad	Now	-7.11e5
8340	Severely_bad	Now	-7.11e5
8341	Slightly_worse	After_6_mos	1.6945e6
8342	Slightly_worse	Now	1.87e6
8343	Same	Now	2.726e6
8344	Severely_bad	After_12_mos	7.66e5
8345	Slightly_worse	After_12_mos	1.425e6
8346	Severely_bad	After_12_mos	7.66e5
8347	Severely_bad	After_6_mos	9.005e5
8348	Same	After_12_mos	2.1e5
8349	Slightly_worse	After_12_mos	1.425e6
8350	Slightly_worse	Now	1.87e6
8351	Same	After_12_mos	2.1e5
8352	Severely_bad	Now	-7.11e5
8353	Same	After_6_mos	2.357e6
8354	Slightly_worse	After_12_mos	1.425e6
8355	Slightly_worse	Now	1.87e6
8356	Slightly_worse	After_6_mos	1.6945e6
8357	Severely_bad	After_12_mos	7.66e5
8358	Severely_bad	Now	-7.11e5
8359	Severely_bad	Now	-7.11e5
8360	Same	After_6_mos	2.357e6
8361	Same	Now	2.726e6
8362	Same	After_6_mos	2.357e6
8363	Slightly_worse	After_12_mos	1.425e6
8364	Same	After_12_mos	2.1e5
8365	Same	After_12_mos	2.1e5
8366	Slightly_worse	Now	1.87e6
8367	Slightly_worse	After_12_mos	1.425e6
8368	Severely_bad	Now	-7.11e5
8369	Same	After_12_mos	2.1e5
8370	Slightly_worse	After_6_mos	1.6945e6
8371	Same	After_6_mos	2.357e6
8372	Same	Now	2.726e6
8373	Same	Now	2.726e6
8374	Severely_bad	Now	-7.11e5
8375	Same	After_6_mos	2.357e6
8376	Severely_bad	After_6_mos	9.005e5
8377	Slightly_worse	After_12_mos	1.425e6
8378	Same	After_12_mos	2.1e5
8379	Slightly_worse	After_6_mos	1.6945e6
8380	Same	After_6_mos	2.357e6
8381	Same	Now	2.726e6
8382	Severely_bad	Now	-7.11e5
8383	Same	After_12_mos	2.1e5
8384	Same	After_12_mos	2.1e5
8385	Severely_bad	After_12_mos	7.66e5
8386	Severely_bad	After_12_mos	7.66e5
8387	Slightly_worse	After_6_mos	1.6945e6
8388	Same	Now	2.726e6
8389	Same	Now	2.726e6
8390	Same	After_6_mos	2.357e6
8391	Severely_bad	After_6_mos	9.005e5
8392	Same	After_6_mos	2.357e6
8393	Same	Now	2.726e6
8394	Same	After_12_mos	2.1e5
8395	Same	After_12_mos	2.1e5
8396	Same	Now	2.726e6
8397	Same	After_12_mos	2.1e5
8398	Same	Now	2.726e6
8399	Severely_bad	After_12_mos	7.66e5
8400	Same	After_12_mos	2.1e5
8401	Severely_bad	After_6_mos	9.005e5
8402	Severely_bad	After_6_mos	9.005e5
8403	Severely_bad	Now	-7.11e5
8404	Slightly_worse	Now	1.87e6
8405	Same	After_12_mos	2.1e5
8406	Same	After_6_mos	2.357e6
8407	Same	After_12_mos	2.1e5
8408	Same	After_6_mos	2.357e6
8409	Slightly_worse	After_12_mos	1.425e6
8410	Same	Now	2.726e6
8411	Slightly_worse	After_12_mos	1.425e6
8412	Severely_bad	After_12_mos	7.66e5
8413	Severely_bad	After_12_mos	7.66e5
8414	Same	After_12_mos	2.1e5
8415	Slightly_worse	After_12_mos	1.425e6
8416	Same	After_6_mos	2.357e6
8417	Same	After_12_mos	2.1e5
8418	Same	Now	2.726e6
8419	Severely_bad	After_6_mos	9.005e5
8420	Same	After_12_mos	2.1e5
8421	Slightly_worse	After_6_mos	1.6945e6
8422	Same	Now	2.726e6
8423	Slightly_worse	After_12_mos	1.425e6
8424	Slightly_worse	After_12_mos	1.425e6
8425	Same	After_6_mos	2.357e6
8426	Severely_bad	After_12_mos	7.66e5
8427	Slightly_worse	After_12_mos	1.425e6
8428	Severely_bad	After_12_mos	7.66e5
8429	Slightly_worse	After_12_mos	1.425e6
8430	Severely_bad	Now	-7.11e5
8431	Same	After_12_mos	2.1e5
8432	Severely_bad	Now	-7.11e5
8433	Severely_bad	After_6_mos	9.005e5
8434	Slightly_worse	After_6_mos	1.6945e6
8435	Same	Now	2.726e6
8436	Severely_bad	After_12_mos	7.66e5
8437	Severely_bad	After_6_mos	9.005e5
8438	Same	After_12_mos	2.1e5
8439	Same	After_12_mos	2.1e5
8440	Same	Now	2.726e6
8441	Same	After_6_mos	2.357e6
8442	Slightly_worse	Now	1.87e6
8443	Same	Now	2.726e6
8444	Slightly_worse	After_6_mos	1.6945e6
8445	Slightly_worse	After_12_mos	1.425e6
8446	Slightly_worse	After_6_mos	1.6945e6
8447	Severely_bad	Now	-7.11e5
8448	Same	Now	2.726e6
8449	Same	After_6_mos	2.357e6
8450	Same	After_6_mos	2.357e6
8451	Same	Now	2.726e6
8452	Severely_bad	After_6_mos	9.005e5
8453	Severely_bad	After_12_mos	7.66e5
8454	Severely_bad	Now	-7.11e5
8455	Same	After_12_mos	2.1e5
8456	Severely_bad	Now	-7.11e5
8457	Severely_bad	After_6_mos	9.005e5
8458	Same	After_6_mos	2.357e6
8459	Severely_bad	After_12_mos	7.66e5
8460	Severely_bad	Now	-7.11e5
8461	Same	After_6_mos	2.357e6
8462	Severely_bad	After_6_mos	9.005e5
8463	Slightly_worse	Now	1.87e6
8464	Slightly_worse	After_6_mos	1.6945e6
8465	Severely_bad	Now	-7.11e5
8466	Severely_bad	After_6_mos	9.005e5
8467	Severely_bad	Now	-7.11e5
8468	Slightly_worse	After_12_mos	1.425e6
8469	Slightly_worse	After_12_mos	1.425e6
8470	Slightly_worse	Now	1.87e6
8471	Same	Now	2.726e6
8472	Severely_bad	After_6_mos	9.005e5
8473	Severely_bad	After_12_mos	7.66e5
8474	Severely_bad	Now	-7.11e5
8475	Slightly_worse	After_6_mos	1.6945e6
8476	Slightly_worse	Now	1.87e6
8477	Same	Now	2.726e6
8478	Slightly_worse	Now	1.87e6
8479	Same	After_12_mos	2.1e5
8480	Same	After_12_mos	2.1e5
8481	Same	Now	2.726e6
8482	Severely_bad	Now	-7.11e5
8483	Severely_bad	After_12_mos	7.66e5
8484	Severely_bad	After_6_mos	9.005e5
8485	Same	After_12_mos	2.1e5
8486	Same	After_12_mos	2.1e5
8487	Severely_bad	Now	-7.11e5
8488	Slightly_worse	After_6_mos	1.6945e6
8489	Same	After_12_mos	2.1e5
8490	Same	Now	2.726e6
8491	Slightly_worse	After_6_mos	1.6945e6
8492	Slightly_worse	After_6_mos	1.6945e6
8493	Slightly_worse	Now	1.87e6
8494	Severely_bad	After_12_mos	7.66e5
8495	Severely_bad	After_12_mos	7.66e5
8496	Same	After_6_mos	2.357e6
8497	Severely_bad	After_12_mos	7.66e5
8498	Same	Now	2.726e6
8499	Same	After_6_mos	2.357e6
8500	Severely_bad	After_12_mos	7.66e5
8501	Severely_bad	Now	-7.11e5
8502	Slightly_worse	After_6_mos	1.6945e6
8503	Same	After_12_mos	2.1e5
8504	Same	After_6_mos	2.357e6
8505	Same	After_12_mos	2.1e5
8506	Severely_bad	Now	-7.11e5
8507	Same	After_6_mos	2.357e6
8508	Same	After_6_mos	2.357e6
8509	Same	Now	2.726e6
8510	Slightly_worse	After_12_mos	1.425e6
8511	Severely_bad	After_12_mos	7.66e5
8512	Severely_bad	After_12_mos	7.66e5
8513	Same	After_12_mos	2.1e5
8514	Same	After_6_mos	2.357e6
8515	Same	After_6_mos	2.357e6
8516	Slightly_worse	Now	1.87e6
8517	Severely_bad	After_12_mos	7.66e5
8518	Slightly_worse	After_6_mos	1.6945e6
8519	Slightly_worse	Now	1.87e6
8520	Severely_bad	After_6_mos	9.005e5
8521	Slightly_worse	Now	1.87e6
8522	Slightly_worse	Now	1.87e6
8523	Severely_bad	After_6_mos	9.005e5
8524	Slightly_worse	After_6_mos	1.6945e6
8525	Severely_bad	After_6_mos	9.005e5
8526	Severely_bad	Now	-7.11e5
8527	Severely_bad	After_12_mos	7.66e5
8528	Severely_bad	After_6_mos	9.005e5
8529	Same	After_12_mos	2.1e5
8530	Slightly_worse	After_12_mos	1.425e6
8531	Same	After_12_mos	2.1e5
8532	Severely_bad	After_12_mos	7.66e5
8533	Slightly_worse	Now	1.87e6
8534	Same	After_6_mos	2.357e6
8535	Same	After_6_mos	2.357e6
8536	Same	After_6_mos	2.357e6
8537	Same	After_6_mos	2.357e6
8538	Severely_bad	After_6_mos	9.005e5
8539	Same	Now	2.726e6
8540	Same	Now	2.726e6
8541	Slightly_worse	Now	1.87e6
8542	Severely_bad	After_12_mos	7.66e5
8543	Severely_bad	After_12_mos	7.66e5
8544	Severely_bad	After_12_mos	7.66e5
8545	Same	Now	2.726e6
8546	Same	After_12_mos	2.1e5
8547	Slightly_worse	Now	1.87e6
8548	Slightly_worse	After_6_mos	1.6945e6
8549	Severely_bad	After_6_mos	9.005e5
8550	Slightly_worse	Now	1.87e6
8551	Same	Now	2.726e6
8552	Same	Now	2.726e6
8553	Severely_bad	After_12_mos	7.66e5
8554	Same	Now	2.726e6
8555	Severely_bad	After_12_mos	7.66e5
8556	Severely_bad	After_6_mos	9.005e5
8557	Severely_bad	After_12_mos	7.66e5
8558	Severely_bad	After_6_mos	9.005e5
8559	Same	Now	2.726e6
8560	Severely_bad	After_12_mos	7.66e5
8561	Slightly_worse	Now	1.87e6
8562	Severely_bad	After_12_mos	7.66e5
8563	Same	After_12_mos	2.1e5
8564	Severely_bad	After_6_mos	9.005e5
8565	Slightly_worse	After_6_mos	1.6945e6
8566	Slightly_worse	After_6_mos	1.6945e6
8567	Same	After_6_mos	2.357e6
8568	Severely_bad	After_6_mos	9.005e5
8569	Slightly_worse	After_6_mos	1.6945e6
8570	Severely_bad	After_6_mos	9.005e5
8571	Same	After_12_mos	2.1e5
8572	Severely_bad	Now	-7.11e5
8573	Same	After_12_mos	2.1e5
8574	Same	After_6_mos	2.357e6
8575	Severely_bad	After_12_mos	7.66e5
8576	Same	Now	2.726e6
8577	Severely_bad	After_6_mos	9.005e5
8578	Same	After_12_mos	2.1e5
8579	Same	After_12_mos	2.1e5
8580	Same	After_6_mos	2.357e6
8581	Slightly_worse	After_6_mos	1.6945e6
8582	Same	After_6_mos	2.357e6
8583	Severely_bad	Now	-7.11e5
8584	Severely_bad	After_12_mos	7.66e5
8585	Same	After_6_mos	2.357e6
8586	Slightly_worse	After_6_mos	1.6945e6
8587	Same	After_6_mos	2.357e6
8588	Severely_bad	Now	-7.11e5
8589	Slightly_worse	Now	1.87e6
8590	Same	After_6_mos	2.357e6
8591	Same	After_12_mos	2.1e5
8592	Severely_bad	After_12_mos	7.66e5
8593	Slightly_worse	After_6_mos	1.6945e6
8594	Severely_bad	After_12_mos	7.66e5
8595	Same	After_6_mos	2.357e6
8596	Slightly_worse	After_6_mos	1.6945e6
8597	Slightly_worse	Now	1.87e6
8598	Slightly_worse	After_6_mos	1.6945e6
8599	Same	After_12_mos	2.1e5
8600	Severely_bad	Now	-7.11e5
8601	Same	Now	2.726e6
8602	Same	Now	2.726e6
8603	Severely_bad	Now	-7.11e5
8604	Slightly_worse	Now	1.87e6
8605	Slightly_worse	After_12_mos	1.425e6
8606	Slightly_worse	Now	1.87e6
8607	Same	After_12_mos	2.1e5
8608	Slightly_worse	After_12_mos	1.425e6
8609	Slightly_worse	After_12_mos	1.425e6
8610	Slightly_worse	After_6_mos	1.6945e6
8611	Slightly_worse	After_12_mos	1.425e6
8612	Slightly_worse	After_6_mos	1.6945e6
8613	Slightly_worse	After_6_mos	1.6945e6
8614	Same	After_12_mos	2.1e5
8615	Slightly_worse	Now	1.87e6
8616	Same	Now	2.726e6
8617	Slightly_worse	After_12_mos	1.425e6
8618	Same	After_12_mos	2.1e5
8619	Same	After_6_mos	2.357e6
8620	Same	Now	2.726e6
8621	Same	Now	2.726e6
8622	Slightly_worse	After_6_mos	1.6945e6
8623	Same	Now	2.726e6
8624	Slightly_worse	After_12_mos	1.425e6
8625	Slightly_worse	Now	1.87e6
8626	Same	After_12_mos	2.1e5
8627	Same	After_6_mos	2.357e6
8628	Slightly_worse	After_6_mos	1.6945e6
8629	Slightly_worse	Now	1.87e6
8630	Severely_bad	After_12_mos	7.66e5
8631	Same	After_12_mos	2.1e5
8632	Same	After_6_mos	2.357e6
8633	Slightly_worse	Now	1.87e6
8634	Same	After_6_mos	2.357e6
8635	Slightly_worse	After_12_mos	1.425e6
8636	Same	Now	2.726e6
8637	Severely_bad	After_6_mos	9.005e5
8638	Same	Now	2.726e6
8639	Slightly_worse	After_12_mos	1.425e6
8640	Severely_bad	After_12_mos	7.66e5
8641	Same	After_12_mos	2.1e5
8642	Same	After_12_mos	2.1e5
8643	Same	After_12_mos	2.1e5
8644	Slightly_worse	After_12_mos	1.425e6
8645	Slightly_worse	Now	1.87e6
8646	Same	Now	2.726e6
8647	Same	After_6_mos	2.357e6
8648	Severely_bad	Now	-7.11e5
8649	Same	After_6_mos	2.357e6
8650	Slightly_worse	After_6_mos	1.6945e6
8651	Slightly_worse	Now	1.87e6
8652	Severely_bad	After_12_mos	7.66e5
8653	Same	After_12_mos	2.1e5
8654	Same	After_6_mos	2.357e6
8655	Same	After_6_mos	2.357e6
8656	Slightly_worse	After_6_mos	1.6945e6
8657	Slightly_worse	After_6_mos	1.6945e6
8658	Severely_bad	Now	-7.11e5
8659	Slightly_worse	After_12_mos	1.425e6
8660	Same	Now	2.726e6
8661	Slightly_worse	After_6_mos	1.6945e6
8662	Same	After_12_mos	2.1e5
8663	Same	After_12_mos	2.1e5
8664	Severely_bad	After_12_mos	7.66e5
8665	Severely_bad	Now	-7.11e5
8666	Slightly_worse	After_12_mos	1.425e6
8667	Same	After_6_mos	2.357e6
8668	Severely_bad	Now	-7.11e5
8669	Severely_bad	Now	-7.11e5
8670	Same	After_6_mos	2.357e6
8671	Same	Now	2.726e6
8672	Slightly_worse	Now	1.87e6
8673	Slightly_worse	Now	1.87e6
8674	Same	Now	2.726e6
8675	Severely_bad	Now	-7.11e5
8676	Slightly_worse	Now	1.87e6
8677	Slightly_worse	Now	1.87e6
8678	Same	After_6_mos	2.357e6
8679	Slightly_worse	Now	1.87e6
8680	Slightly_worse	After_6_mos	1.6945e6
8681	Same	After_6_mos	2.357e6
8682	Severely_bad	After_6_mos	9.005e5
8683	Slightly_worse	After_12_mos	1.425e6
8684	Same	After_6_mos	2.357e6
8685	Severely_bad	After_6_mos	9.005e5
8686	Severely_bad	After_6_mos	9.005e5
8687	Severely_bad	Now	-7.11e5
8688	Same	After_12_mos	2.1e5
8689	Same	After_6_mos	2.357e6
8690	Slightly_worse	Now	1.87e6
8691	Same	After_6_mos	2.357e6
8692	Same	After_6_mos	2.357e6
8693	Slightly_worse	Now	1.87e6
8694	Same	After_6_mos	2.357e6
8695	Severely_bad	Now	-7.11e5
8696	Same	Now	2.726e6
8697	Slightly_worse	After_6_mos	1.6945e6
8698	Severely_bad	After_12_mos	7.66e5
8699	Same	Now	2.726e6
8700	Same	After_6_mos	2.357e6
8701	Same	After_6_mos	2.357e6
8702	Same	After_6_mos	2.357e6
8703	Slightly_worse	After_12_mos	1.425e6
8704	Severely_bad	After_12_mos	7.66e5
8705	Slightly_worse	Now	1.87e6
8706	Same	After_6_mos	2.357e6
8707	Severely_bad	After_6_mos	9.005e5
8708	Same	After_12_mos	2.1e5
8709	Same	Now	2.726e6
8710	Severely_bad	After_12_mos	7.66e5
8711	Same	Now	2.726e6
8712	Same	Now	2.726e6
8713	Same	After_12_mos	2.1e5
8714	Severely_bad	After_6_mos	9.005e5
8715	Severely_bad	Now	-7.11e5
8716	Slightly_worse	Now	1.87e6
8717	Same	Now	2.726e6
8718	Severely_bad	Now	-7.11e5
8719	Severely_bad	After_12_mos	7.66e5
8720	Slightly_worse	After_12_mos	1.425e6
8721	Same	After_12_mos	2.1e5
8722	Same	After_6_mos	2.357e6
8723	Same	Now	2.726e6
8724	Severely_bad	After_12_mos	7.66e5
8725	Same	Now	2.726e6
8726	Same	After_12_mos	2.1e5
8727	Same	Now	2.726e6
8728	Slightly_worse	Now	1.87e6
8729	Slightly_worse	After_6_mos	1.6945e6
8730	Slightly_worse	After_12_mos	1.425e6
8731	Same	Now	2.726e6
8732	Severely_bad	After_12_mos	7.66e5
8733	Slightly_worse	Now	1.87e6
8734	Slightly_worse	After_6_mos	1.6945e6
8735	Severely_bad	Now	-7.11e5
8736	Severely_bad	Now	-7.11e5
8737	Same	After_12_mos	2.1e5
8738	Slightly_worse	After_12_mos	1.425e6
8739	Same	Now	2.726e6
8740	Same	After_12_mos	2.1e5
8741	Same	After_12_mos	2.1e5
8742	Slightly_worse	After_12_mos	1.425e6
8743	Same	After_6_mos	2.357e6
8744	Same	After_12_mos	2.1e5
8745	Severely_bad	After_12_mos	7.66e5
8746	Same	Now	2.726e6
8747	Severely_bad	After_12_mos	7.66e5
8748	Slightly_worse	Now	1.87e6
8749	Severely_bad	After_12_mos	7.66e5
8750	Severely_bad	After_12_mos	7.66e5
8751	Same	After_6_mos	2.357e6
8752	Severely_bad	After_6_mos	9.005e5
8753	Same	Now	2.726e6
8754	Severely_bad	After_12_mos	7.66e5
8755	Slightly_worse	After_6_mos	1.6945e6
8756	Severely_bad	After_6_mos	9.005e5
8757	Severely_bad	After_6_mos	9.005e5
8758	Same	After_6_mos	2.357e6
8759	Slightly_worse	Now	1.87e6
8760	Same	After_6_mos	2.357e6
8761	Same	After_12_mos	2.1e5
8762	Severely_bad	Now	-7.11e5
8763	Slightly_worse	After_6_mos	1.6945e6
8764	Severely_bad	After_6_mos	9.005e5
8765	Slightly_worse	Now	1.87e6
8766	Same	Now	2.726e6
8767	Severely_bad	After_6_mos	9.005e5
8768	Slightly_worse	Now	1.87e6
8769	Same	Now	2.726e6
8770	Slightly_worse	Now	1.87e6
8771	Same	After_6_mos	2.357e6
8772	Slightly_worse	After_6_mos	1.6945e6
8773	Same	Now	2.726e6
8774	Slightly_worse	After_6_mos	1.6945e6
8775	Same	After_6_mos	2.357e6
8776	Same	After_6_mos	2.357e6
8777	Slightly_worse	After_12_mos	1.425e6
8778	Same	After_6_mos	2.357e6
8779	Same	After_12_mos	2.1e5
8780	Severely_bad	After_6_mos	9.005e5
8781	Same	After_6_mos	2.357e6
8782	Slightly_worse	Now	1.87e6
8783	Same	After_12_mos	2.1e5
8784	Same	Now	2.726e6
8785	Slightly_worse	After_6_mos	1.6945e6
8786	Severely_bad	Now	-7.11e5
8787	Slightly_worse	Now	1.87e6
8788	Slightly_worse	Now	1.87e6
8789	Severely_bad	Now	-7.11e5
8790	Severely_bad	After_12_mos	7.66e5
8791	Same	After_6_mos	2.357e6
8792	Same	Now	2.726e6
8793	Slightly_worse	After_12_mos	1.425e6
8794	Slightly_worse	Now	1.87e6
8795	Slightly_worse	After_12_mos	1.425e6
8796	Same	After_6_mos	2.357e6
8797	Slightly_worse	After_6_mos	1.6945e6
8798	Same	Now	2.726e6
8799	Severely_bad	Now	-7.11e5
8800	Same	After_12_mos	2.1e5
