 IDnum	Economical_State	Export_Decision	Profit
3250	1	2	7.66e5
3251	0	0	2.726e6
3252	2	0	1.87e6
3253	2	0	1.87e6
3254	1	1	9.005e5
3255	0	1	2.357e6
3256	2	1	1.6945e6
3257	2	1	1.6945e6
3258	1	0	-7.11e5
3259	0	1	2.357e6
3260	1	0	-7.11e5
3261	2	1	1.6945e6
3262	1	1	9.005e5
3263	0	1	2.357e6
3264	1	0	-7.11e5
3265	2	1	1.6945e6
3266	0	1	2.357e6
3267	0	2	2.1e5
3268	0	0	2.726e6
3269	0	0	2.726e6
3270	0	1	2.357e6
3271	1	1	9.005e5
3272	2	1	1.6945e6
3273	2	2	1.425e6
3274	2	2	1.425e6
3275	1	0	-7.11e5
3276	0	1	2.357e6
3277	2	2	1.425e6
3278	0	2	2.1e5
3279	2	1	1.6945e6
3280	0	1	2.357e6
3281	2	1	1.6945e6
3282	0	0	2.726e6
3283	1	1	9.005e5
3284	0	0	2.726e6
3285	1	2	7.66e5
3286	2	1	1.6945e6
3287	2	1	1.6945e6
3288	2	0	1.87e6
3289	1	1	9.005e5
3290	1	0	-7.11e5
3291	2	1	1.6945e6
3292	0	1	2.357e6
3293	1	1	9.005e5
3294	0	0	2.726e6
3295	2	0	1.87e6
3296	0	2	2.1e5
3297	2	1	1.6945e6
3298	1	2	7.66e5
3299	1	1	9.005e5
3300	2	1	1.6945e6
3301	0	0	2.726e6
3302	0	1	2.357e6
3303	1	0	-7.11e5
3304	0	2	2.1e5
3305	0	1	2.357e6
3306	1	2	7.66e5
3307	1	0	-7.11e5
3308	2	0	1.87e6
3309	2	1	1.6945e6
3310	2	0	1.87e6
3311	2	2	1.425e6
3312	2	1	1.6945e6
3313	0	1	2.357e6
3314	0	2	2.1e5
3315	0	1	2.357e6
3316	0	2	2.1e5
3317	2	2	1.425e6
3318	1	0	-7.11e5
3319	0	2	2.1e5
3320	2	1	1.6945e6
3321	2	2	1.425e6
3322	1	0	-7.11e5
3323	2	1	1.6945e6
3324	1	0	-7.11e5
3325	2	1	1.6945e6
3326	2	2	1.425e6
3327	2	0	1.87e6
3328	1	2	7.66e5
3329	1	1	9.005e5
3330	1	1	9.005e5
3331	0	1	2.357e6
3332	0	2	2.1e5
3333	0	2	2.1e5
3334	1	2	7.66e5
3335	1	1	9.005e5
3336	2	1	1.6945e6
3337	1	2	7.66e5
3338	1	2	7.66e5
3339	0	2	2.1e5
3340	2	2	1.425e6
3341	2	0	1.87e6
3342	0	1	2.357e6
3343	2	2	1.425e6
3344	0	2	2.1e5
3345	2	0	1.87e6
3346	0	0	2.726e6
3347	2	1	1.6945e6
3348	0	1	2.357e6
3349	0	0	2.726e6
3350	2	1	1.6945e6
3351	2	1	1.6945e6
3352	0	2	2.1e5
3353	1	0	-7.11e5
3354	2	0	1.87e6
3355	0	2	2.1e5
3356	2	1	1.6945e6
3357	2	1	1.6945e6
3358	1	2	7.66e5
3359	0	0	2.726e6
3360	2	0	1.87e6
3361	1	1	9.005e5
3362	0	0	2.726e6
3363	2	0	1.87e6
3364	0	1	2.357e6
3365	0	2	2.1e5
3366	0	1	2.357e6
3367	2	0	1.87e6
3368	2	2	1.425e6
3369	0	0	2.726e6
3370	2	0	1.87e6
3371	1	1	9.005e5
3372	1	1	9.005e5
3373	2	2	1.425e6
3374	2	2	1.425e6
3375	2	0	1.87e6
3376	2	0	1.87e6
3377	0	1	2.357e6
3378	0	2	2.1e5
3379	2	1	1.6945e6
3380	0	0	2.726e6
3381	2	0	1.87e6
3382	2	2	1.425e6
3383	1	2	7.66e5
3384	1	1	9.005e5
3385	0	0	2.726e6
3386	0	2	2.1e5
3387	0	1	2.357e6
3388	0	0	2.726e6
3389	1	2	7.66e5
3390	2	0	1.87e6
3391	2	0	1.87e6
3392	0	2	2.1e5
3393	1	2	7.66e5
3394	0	0	2.726e6
3395	0	2	2.1e5
3396	1	2	7.66e5
3397	2	1	1.6945e6
3398	2	2	1.425e6
3399	0	2	2.1e5
3400	1	2	7.66e5
3401	2	0	1.87e6
3402	0	0	2.726e6
3403	0	1	2.357e6
3404	2	0	1.87e6
3405	1	0	-7.11e5
3406	1	2	7.66e5
3407	0	1	2.357e6
3408	0	2	2.1e5
3409	0	1	2.357e6
3410	2	0	1.87e6
3411	0	2	2.1e5
3412	2	0	1.87e6
3413	1	0	-7.11e5
3414	0	0	2.726e6
3415	0	1	2.357e6
3416	2	2	1.425e6
3417	2	2	1.425e6
3418	2	0	1.87e6
3419	1	1	9.005e5
3420	0	1	2.357e6
3421	0	1	2.357e6
3422	0	2	2.1e5
3423	0	2	2.1e5
3424	0	0	2.726e6
3425	2	2	1.425e6
3426	1	1	9.005e5
3427	1	2	7.66e5
3428	0	1	2.357e6
3429	2	1	1.6945e6
3430	1	1	9.005e5
3431	1	2	7.66e5
3432	2	2	1.425e6
3433	1	1	9.005e5
3434	1	0	-7.11e5
3435	2	1	1.6945e6
3436	0	0	2.726e6
3437	0	2	2.1e5
3438	1	1	9.005e5
3439	1	1	9.005e5
3440	2	1	1.6945e6
3441	2	0	1.87e6
3442	1	2	7.66e5
3443	1	0	-7.11e5
3444	1	2	7.66e5
3445	2	0	1.87e6
3446	1	0	-7.11e5
3447	1	1	9.005e5
3448	0	1	2.357e6
3449	1	0	-7.11e5
3450	2	1	1.6945e6
3451	1	0	-7.11e5
3452	1	0	-7.11e5
3453	1	2	7.66e5
3454	2	1	1.6945e6
3455	1	1	9.005e5
3456	0	0	2.726e6
3457	1	1	9.005e5
3458	0	2	2.1e5
3459	0	2	2.1e5
3460	0	1	2.357e6
3461	0	2	2.1e5
3462	0	1	2.357e6
3463	0	1	2.357e6
3464	2	1	1.6945e6
3465	0	1	2.357e6
3466	2	1	1.6945e6
3467	0	2	2.1e5
3468	1	1	9.005e5
3469	2	0	1.87e6
3470	2	1	1.6945e6
3471	0	0	2.726e6
3472	2	2	1.425e6
3473	2	1	1.6945e6
3474	2	2	1.425e6
3475	0	0	2.726e6
3476	0	1	2.357e6
3477	1	0	-7.11e5
3478	0	0	2.726e6
3479	0	0	2.726e6
3480	0	2	2.1e5
3481	1	0	-7.11e5
3482	1	2	7.66e5
3483	2	0	1.87e6
3484	1	1	9.005e5
3485	0	1	2.357e6
3486	0	0	2.726e6
3487	0	2	2.1e5
3488	2	2	1.425e6
3489	0	2	2.1e5
3490	1	2	7.66e5
3491	1	2	7.66e5
3492	0	0	2.726e6
3493	1	2	7.66e5
3494	0	1	2.357e6
3495	1	0	-7.11e5
3496	0	1	2.357e6
3497	1	0	-7.11e5
3498	1	2	7.66e5
3499	0	2	2.1e5
3500	0	0	2.726e6
3501	0	1	2.357e6
3502	0	0	2.726e6
3503	2	1	1.6945e6
3504	2	1	1.6945e6
3505	0	2	2.1e5
3506	1	0	-7.11e5
3507	2	1	1.6945e6
3508	0	0	2.726e6
3509	0	1	2.357e6
3510	0	0	2.726e6
3511	0	0	2.726e6
3512	0	2	2.1e5
3513	2	0	1.87e6
3514	2	2	1.425e6
3515	1	0	-7.11e5
3516	1	0	-7.11e5
3517	0	1	2.357e6
3518	2	1	1.6945e6
3519	1	0	-7.11e5
3520	0	0	2.726e6
3521	0	1	2.357e6
3522	2	1	1.6945e6
3523	0	1	2.357e6
3524	0	1	2.357e6
3525	2	2	1.425e6
3526	1	1	9.005e5
3527	2	2	1.425e6
3528	2	1	1.6945e6
3529	1	2	7.66e5
3530	0	0	2.726e6
3531	0	0	2.726e6
3532	1	0	-7.11e5
3533	2	0	1.87e6
3534	2	2	1.425e6
3535	2	0	1.87e6
3536	1	0	-7.11e5
3537	2	0	1.87e6
3538	1	0	-7.11e5
3539	1	1	9.005e5
3540	0	1	2.357e6
3541	0	0	2.726e6
3542	1	0	-7.11e5
3543	1	2	7.66e5
3544	0	2	2.1e5
3545	0	1	2.357e6
3546	0	2	2.1e5
3547	1	1	9.005e5
3548	0	2	2.1e5
3549	0	0	2.726e6
3550	2	0	1.87e6
3551	1	2	7.66e5
3552	0	2	2.1e5
3553	1	0	-7.11e5
3554	0	1	2.357e6
3555	2	0	1.87e6
3556	2	1	1.6945e6
3557	2	1	1.6945e6
3558	0	2	2.1e5
3559	1	2	7.66e5
3560	0	2	2.1e5
3561	0	0	2.726e6
3562	2	0	1.87e6
3563	2	1	1.6945e6
3564	1	1	9.005e5
3565	1	0	-7.11e5
3566	0	0	2.726e6
3567	0	1	2.357e6
3568	2	2	1.425e6
3569	0	1	2.357e6
3570	1	2	7.66e5
3571	0	2	2.1e5
3572	0	2	2.1e5
3573	2	1	1.6945e6
3574	2	0	1.87e6
3575	2	2	1.425e6
3576	1	1	9.005e5
3577	0	0	2.726e6
3578	1	2	7.66e5
3579	2	2	1.425e6
3580	2	2	1.425e6
3581	0	1	2.357e6
3582	2	0	1.87e6
3583	1	0	-7.11e5
3584	1	2	7.66e5
3585	2	1	1.6945e6
3586	0	1	2.357e6
3587	2	1	1.6945e6
3588	2	1	1.6945e6
3589	0	0	2.726e6
3590	1	1	9.005e5
3591	1	2	7.66e5
3592	1	0	-7.11e5
3593	1	1	9.005e5
3594	0	1	2.357e6
3595	0	0	2.726e6
3596	1	2	7.66e5
3597	2	1	1.6945e6
3598	0	1	2.357e6
3599	1	1	9.005e5
3600	0	0	2.726e6
3601	0	2	2.1e5
3602	0	0	2.726e6
3603	0	0	2.726e6
3604	2	2	1.425e6
3605	0	2	2.1e5
3606	2	0	1.87e6
3607	1	2	7.66e5
3608	1	2	7.66e5
3609	0	2	2.1e5
3610	1	1	9.005e5
3611	2	2	1.425e6
3612	0	1	2.357e6
3613	1	1	9.005e5
3614	1	2	7.66e5
3615	1	1	9.005e5
3616	1	0	-7.11e5
3617	1	1	9.005e5
3618	2	1	1.6945e6
3619	1	2	7.66e5
3620	1	1	9.005e5
3621	0	0	2.726e6
3622	2	0	1.87e6
3623	1	2	7.66e5
3624	1	0	-7.11e5
3625	0	0	2.726e6
3626	1	0	-7.11e5
3627	0	0	2.726e6
3628	0	2	2.1e5
3629	1	2	7.66e5
3630	0	1	2.357e6
3631	0	0	2.726e6
3632	2	1	1.6945e6
3633	2	1	1.6945e6
3634	0	0	2.726e6
3635	2	2	1.425e6
3636	0	1	2.357e6
3637	1	2	7.66e5
3638	0	2	2.1e5
3639	0	1	2.357e6
3640	2	0	1.87e6
3641	1	2	7.66e5
3642	2	2	1.425e6
3643	0	2	2.1e5
3644	2	1	1.6945e6
3645	0	0	2.726e6
3646	0	1	2.357e6
3647	0	2	2.1e5
3648	0	2	2.1e5
3649	0	0	2.726e6
3650	0	2	2.1e5
3651	1	1	9.005e5
3652	2	0	1.87e6
3653	2	0	1.87e6
3654	1	1	9.005e5
3655	0	0	2.726e6
3656	1	1	9.005e5
3657	2	0	1.87e6
3658	1	2	7.66e5
3659	1	1	9.005e5
3660	2	1	1.6945e6
3661	0	2	2.1e5
3662	2	0	1.87e6
3663	1	2	7.66e5
3664	0	2	2.1e5
3665	1	2	7.66e5
3666	2	2	1.425e6
3667	2	0	1.87e6
3668	2	1	1.6945e6
3669	2	2	1.425e6
3670	0	0	2.726e6
3671	0	1	2.357e6
3672	2	0	1.87e6
3673	0	0	2.726e6
3674	1	1	9.005e5
3675	1	2	7.66e5
3676	2	0	1.87e6
3677	2	2	1.425e6
3678	0	0	2.726e6
3679	0	0	2.726e6
3680	1	1	9.005e5
3681	2	1	1.6945e6
3682	2	1	1.6945e6
3683	2	1	1.6945e6
3684	2	2	1.425e6
3685	1	0	-7.11e5
3686	0	0	2.726e6
3687	2	1	1.6945e6
3688	0	1	2.357e6
3689	2	0	1.87e6
3690	2	1	1.6945e6
3691	1	0	-7.11e5
3692	1	0	-7.11e5
3693	0	1	2.357e6
3694	2	0	1.87e6
3695	0	2	2.1e5
3696	0	1	2.357e6
3697	0	0	2.726e6
3698	1	0	-7.11e5
3699	2	0	1.87e6
3700	2	1	1.6945e6
3701	1	1	9.005e5
3702	0	0	2.726e6
3703	2	0	1.87e6
3704	0	2	2.1e5
3705	2	0	1.87e6
3706	2	1	1.6945e6
3707	0	2	2.1e5
3708	2	0	1.87e6
3709	1	1	9.005e5
3710	0	2	2.1e5
3711	1	2	7.66e5
3712	2	2	1.425e6
3713	1	1	9.005e5
3714	2	0	1.87e6
3715	0	2	2.1e5
3716	1	0	-7.11e5
3717	1	0	-7.11e5
3718	2	1	1.6945e6
3719	0	1	2.357e6
3720	0	0	2.726e6
3721	1	2	7.66e5
3722	0	0	2.726e6
3723	0	2	2.1e5
3724	2	1	1.6945e6
3725	1	1	9.005e5
3726	0	0	2.726e6
3727	2	1	1.6945e6
3728	2	1	1.6945e6
3729	1	0	-7.11e5
3730	1	0	-7.11e5
3731	0	1	2.357e6
3732	2	0	1.87e6
3733	2	1	1.6945e6
3734	2	2	1.425e6
3735	1	2	7.66e5
3736	1	0	-7.11e5
3737	1	2	7.66e5
3738	0	1	2.357e6
3739	1	1	9.005e5
3740	2	1	1.6945e6
3741	0	2	2.1e5
3742	0	0	2.726e6
3743	1	1	9.005e5
3744	0	1	2.357e6
3745	0	2	2.1e5
3746	2	0	1.87e6
3747	0	1	2.357e6
3748	1	1	9.005e5
3749	0	1	2.357e6
3750	1	0	-7.11e5
3751	0	2	2.1e5
3752	0	2	2.1e5
3753	1	1	9.005e5
3754	2	1	1.6945e6
3755	2	0	1.87e6
3756	1	2	7.66e5
3757	2	0	1.87e6
3758	1	1	9.005e5
3759	0	1	2.357e6
3760	2	1	1.6945e6
3761	2	0	1.87e6
3762	2	2	1.425e6
3763	2	2	1.425e6
3764	2	2	1.425e6
3765	0	1	2.357e6
3766	0	0	2.726e6
3767	0	0	2.726e6
3768	2	1	1.6945e6
3769	0	0	2.726e6
3770	0	0	2.726e6
3771	0	1	2.357e6
3772	2	1	1.6945e6
3773	1	1	9.005e5
3774	0	1	2.357e6
3775	0	2	2.1e5
3776	1	0	-7.11e5
3777	2	1	1.6945e6
3778	0	1	2.357e6
3779	1	0	-7.11e5
3780	0	1	2.357e6
3781	0	0	2.726e6
3782	1	0	-7.11e5
3783	0	1	2.357e6
3784	0	2	2.1e5
3785	1	2	7.66e5
3786	1	2	7.66e5
3787	1	0	-7.11e5
3788	2	0	1.87e6
3789	1	1	9.005e5
3790	2	0	1.87e6
3791	1	0	-7.11e5
3792	1	1	9.005e5
3793	0	0	2.726e6
3794	0	2	2.1e5
3795	2	2	1.425e6
3796	2	1	1.6945e6
3797	0	0	2.726e6
3798	0	2	2.1e5
3799	2	0	1.87e6
3800	1	0	-7.11e5
3801	2	1	1.6945e6
3802	0	1	2.357e6
3803	2	2	1.425e6
3804	2	0	1.87e6
3805	0	0	2.726e6
3806	1	2	7.66e5
3807	2	1	1.6945e6
3808	2	0	1.87e6
3809	0	1	2.357e6
3810	0	0	2.726e6
3811	2	1	1.6945e6
3812	0	2	2.1e5
3813	1	0	-7.11e5
3814	2	0	1.87e6
3815	2	1	1.6945e6
3816	1	1	9.005e5
3817	0	1	2.357e6
3818	0	2	2.1e5
3819	0	2	2.1e5
3820	2	2	1.425e6
3821	1	0	-7.11e5
3822	0	0	2.726e6
3823	2	2	1.425e6
3824	2	1	1.6945e6
3825	2	0	1.87e6
3826	0	0	2.726e6
3827	2	0	1.87e6
3828	2	0	1.87e6
3829	2	2	1.425e6
3830	1	1	9.005e5
3831	0	2	2.1e5
3832	2	2	1.425e6
3833	0	0	2.726e6
3834	0	1	2.357e6
3835	0	2	2.1e5
3836	1	1	9.005e5
3837	1	2	7.66e5
3838	1	0	-7.11e5
3839	1	2	7.66e5
3840	2	2	1.425e6
3841	1	0	-7.11e5
3842	0	2	2.1e5
3843	0	0	2.726e6
3844	1	1	9.005e5
3845	0	1	2.357e6
3846	2	1	1.6945e6
3847	2	2	1.425e6
3848	2	1	1.6945e6
3849	0	2	2.1e5
3850	0	0	2.726e6
3851	1	2	7.66e5
3852	2	2	1.425e6
3853	1	2	7.66e5
3854	1	0	-7.11e5
3855	2	0	1.87e6
3856	0	1	2.357e6
3857	2	2	1.425e6
3858	2	0	1.87e6
3859	1	1	9.005e5
3860	1	2	7.66e5
3861	2	1	1.6945e6
3862	0	0	2.726e6
3863	0	1	2.357e6
3864	1	0	-7.11e5
3865	1	1	9.005e5
3866	2	2	1.425e6
3867	2	2	1.425e6
3868	2	2	1.425e6
3869	1	1	9.005e5
3870	0	2	2.1e5
3871	0	1	2.357e6
3872	2	0	1.87e6
3873	2	1	1.6945e6
3874	0	2	2.1e5
3875	2	0	1.87e6
3876	0	1	2.357e6
3877	0	2	2.1e5
3878	2	1	1.6945e6
3879	2	0	1.87e6
3880	2	2	1.425e6
3881	0	0	2.726e6
3882	2	2	1.425e6
3883	1	1	9.005e5
3884	1	0	-7.11e5
3885	2	0	1.87e6
3886	1	1	9.005e5
3887	1	0	-7.11e5
3888	1	1	9.005e5
3889	0	1	2.357e6
3890	2	0	1.87e6
3891	0	1	2.357e6
3892	0	0	2.726e6
3893	1	2	7.66e5
3894	2	2	1.425e6
3895	2	0	1.87e6
3896	2	2	1.425e6
3897	0	0	2.726e6
3898	2	0	1.87e6
3899	0	0	2.726e6
3900	0	0	2.726e6
3901	1	0	-7.11e5
3902	1	0	-7.11e5
3903	1	0	-7.11e5
3904	2	1	1.6945e6
3905	2	1	1.6945e6
3906	1	0	-7.11e5
3907	2	0	1.87e6
3908	0	0	2.726e6
3909	0	0	2.726e6
3910	1	0	-7.11e5
3911	1	1	9.005e5
3912	0	0	2.726e6
3913	0	1	2.357e6
3914	0	1	2.357e6
3915	0	1	2.357e6
3916	2	0	1.87e6
3917	1	2	7.66e5
3918	2	1	1.6945e6
3919	1	0	-7.11e5
3920	0	0	2.726e6
3921	1	0	-7.11e5
3922	1	1	9.005e5
3923	0	1	2.357e6
3924	1	1	9.005e5
3925	2	0	1.87e6
3926	2	1	1.6945e6
3927	0	2	2.1e5
3928	0	0	2.726e6
3929	0	2	2.1e5
3930	2	1	1.6945e6
3931	2	0	1.87e6
3932	2	2	1.425e6
3933	1	1	9.005e5
3934	0	2	2.1e5
3935	0	1	2.357e6
3936	1	1	9.005e5
3937	1	0	-7.11e5
3938	1	1	9.005e5
3939	0	1	2.357e6
3940	0	2	2.1e5
3941	2	2	1.425e6
3942	1	2	7.66e5
3943	1	0	-7.11e5
3944	1	0	-7.11e5
3945	0	2	2.1e5
3946	1	1	9.005e5
3947	0	2	2.1e5
3948	2	0	1.87e6
3949	0	0	2.726e6
3950	1	1	9.005e5
3951	2	2	1.425e6
3952	2	1	1.6945e6
3953	0	2	2.1e5
3954	0	2	2.1e5
3955	1	2	7.66e5
3956	2	2	1.425e6
3957	2	1	1.6945e6
3958	0	0	2.726e6
3959	2	1	1.6945e6
3960	1	2	7.66e5
3961	2	0	1.87e6
3962	0	0	2.726e6
3963	2	2	1.425e6
3964	2	0	1.87e6
3965	2	0	1.87e6
3966	1	0	-7.11e5
3967	1	0	-7.11e5
3968	2	0	1.87e6
3969	2	1	1.6945e6
3970	0	2	2.1e5
3971	2	0	1.87e6
3972	2	2	1.425e6
3973	1	0	-7.11e5
3974	0	2	2.1e5
3975	1	1	9.005e5
3976	0	2	2.1e5
3977	2	2	1.425e6
3978	0	1	2.357e6
3979	2	2	1.425e6
3980	2	2	1.425e6
3981	1	0	-7.11e5
3982	2	2	1.425e6
3983	0	2	2.1e5
3984	1	2	7.66e5
3985	2	2	1.425e6
3986	2	0	1.87e6
3987	1	1	9.005e5
3988	0	1	2.357e6
3989	1	0	-7.11e5
3990	2	1	1.6945e6
3991	0	0	2.726e6
3992	0	0	2.726e6
3993	1	0	-7.11e5
3994	1	0	-7.11e5
3995	2	1	1.6945e6
3996	2	0	1.87e6
3997	1	2	7.66e5
3998	2	2	1.425e6
3999	0	2	2.1e5
4000	2	1	1.6945e6
4001	1	0	-7.11e5
4002	0	1	2.357e6
4003	1	1	9.005e5
4004	0	0	2.726e6
4005	0	0	2.726e6
4006	1	0	-7.11e5
4007	2	1	1.6945e6
4008	1	0	-7.11e5
4009	0	1	2.357e6
4010	0	2	2.1e5
4011	1	2	7.66e5
4012	0	0	2.726e6
4013	2	1	1.6945e6
4014	0	0	2.726e6
4015	1	1	9.005e5
4016	1	2	7.66e5
4017	0	1	2.357e6
4018	2	0	1.87e6
4019	2	0	1.87e6
4020	2	1	1.6945e6
4021	0	1	2.357e6
4022	1	2	7.66e5
4023	2	1	1.6945e6
4024	2	0	1.87e6
4025	0	0	2.726e6
4026	0	1	2.357e6
4027	1	1	9.005e5
4028	2	1	1.6945e6
4029	0	0	2.726e6
4030	1	1	9.005e5
4031	0	0	2.726e6
4032	1	0	-7.11e5
4033	2	0	1.87e6
4034	1	2	7.66e5
4035	0	2	2.1e5
4036	0	1	2.357e6
4037	2	2	1.425e6
4038	0	2	2.1e5
4039	2	2	1.425e6
4040	1	1	9.005e5
4041	1	2	7.66e5
4042	1	0	-7.11e5
4043	1	1	9.005e5
4044	1	0	-7.11e5
4045	2	1	1.6945e6
4046	0	0	2.726e6
4047	2	2	1.425e6
4048	0	2	2.1e5
4049	2	1	1.6945e6
4050	0	2	2.1e5
4051	2	0	1.87e6
4052	2	1	1.6945e6
4053	1	2	7.66e5
4054	0	0	2.726e6
4055	0	1	2.357e6
4056	0	2	2.1e5
4057	0	0	2.726e6
4058	2	1	1.6945e6
4059	0	1	2.357e6
4060	0	1	2.357e6
4061	1	1	9.005e5
4062	0	0	2.726e6
4063	0	2	2.1e5
4064	1	0	-7.11e5
4065	1	2	7.66e5
4066	2	2	1.425e6
4067	0	0	2.726e6
4068	0	2	2.1e5
4069	0	2	2.1e5
4070	0	2	2.1e5
4071	0	0	2.726e6
4072	1	2	7.66e5
4073	0	2	2.1e5
4074	1	1	9.005e5
4075	1	2	7.66e5
4076	0	1	2.357e6
4077	2	2	1.425e6
4078	0	2	2.1e5
4079	2	2	1.425e6
4080	2	0	1.87e6
4081	2	0	1.87e6
4082	2	0	1.87e6
4083	2	1	1.6945e6
4084	1	2	7.66e5
4085	0	2	2.1e5
4086	2	0	1.87e6
4087	1	1	9.005e5
4088	2	0	1.87e6
4089	1	2	7.66e5
4090	2	0	1.87e6
4091	2	1	1.6945e6
4092	0	2	2.1e5
4093	1	2	7.66e5
4094	0	0	2.726e6
4095	1	1	9.005e5
4096	1	1	9.005e5
4097	0	0	2.726e6
4098	2	1	1.6945e6
4099	1	0	-7.11e5
4100	0	0	2.726e6
4101	2	0	1.87e6
4102	0	0	2.726e6
4103	2	2	1.425e6
4104	2	0	1.87e6
4105	0	1	2.357e6
4106	1	1	9.005e5
4107	1	2	7.66e5
4108	1	0	-7.11e5
4109	2	2	1.425e6
4110	0	2	2.1e5
4111	1	0	-7.11e5
4112	0	1	2.357e6
4113	0	2	2.1e5
4114	1	0	-7.11e5
4115	2	0	1.87e6
4116	1	1	9.005e5
4117	0	1	2.357e6
4118	0	2	2.1e5
4119	0	1	2.357e6
4120	1	0	-7.11e5
4121	2	2	1.425e6
4122	1	2	7.66e5
4123	2	0	1.87e6
4124	2	0	1.87e6
4125	0	1	2.357e6
4126	2	0	1.87e6
4127	1	2	7.66e5
4128	0	2	2.1e5
4129	2	1	1.6945e6
4130	0	2	2.1e5
4131	1	1	9.005e5
4132	2	0	1.87e6
4133	2	1	1.6945e6
4134	0	0	2.726e6
4135	2	2	1.425e6
4136	2	0	1.87e6
4137	0	2	2.1e5
4138	0	0	2.726e6
4139	0	2	2.1e5
4140	0	2	2.1e5
4141	1	1	9.005e5
4142	2	0	1.87e6
4143	0	2	2.1e5
4144	0	0	2.726e6
4145	2	2	1.425e6
4146	2	2	1.425e6
4147	1	2	7.66e5
4148	0	2	2.1e5
4149	1	1	9.005e5
4150	0	1	2.357e6
4151	1	2	7.66e5
4152	2	2	1.425e6
4153	0	2	2.1e5
4154	1	2	7.66e5
4155	1	0	-7.11e5
4156	0	0	2.726e6
4157	2	1	1.6945e6
4158	1	2	7.66e5
4159	2	2	1.425e6
4160	0	1	2.357e6
4161	1	2	7.66e5
4162	0	1	2.357e6
4163	0	0	2.726e6
4164	2	1	1.6945e6
4165	1	2	7.66e5
4166	1	0	-7.11e5
4167	0	2	2.1e5
4168	1	2	7.66e5
4169	0	2	2.1e5
4170	2	0	1.87e6
4171	2	0	1.87e6
4172	1	0	-7.11e5
4173	0	1	2.357e6
4174	2	2	1.425e6
4175	0	0	2.726e6
4176	0	0	2.726e6
4177	0	0	2.726e6
4178	0	2	2.1e5
4179	0	0	2.726e6
4180	0	0	2.726e6
4181	2	1	1.6945e6
4182	2	1	1.6945e6
4183	0	1	2.357e6
4184	1	1	9.005e5
4185	0	0	2.726e6
4186	0	1	2.357e6
4187	0	2	2.1e5
4188	1	0	-7.11e5
4189	2	0	1.87e6
4190	1	2	7.66e5
4191	2	2	1.425e6
4192	1	0	-7.11e5
4193	0	0	2.726e6
4194	0	1	2.357e6
4195	2	1	1.6945e6
4196	1	2	7.66e5
4197	2	1	1.6945e6
4198	1	2	7.66e5
4199	0	2	2.1e5
4200	0	1	2.357e6
4201	1	1	9.005e5
4202	1	1	9.005e5
4203	1	0	-7.11e5
4204	0	0	2.726e6
4205	2	1	1.6945e6
4206	0	2	2.1e5
4207	2	0	1.87e6
4208	0	1	2.357e6
4209	0	2	2.1e5
4210	0	2	2.1e5
4211	0	2	2.1e5
4212	1	1	9.005e5
4213	2	2	1.425e6
4214	1	1	9.005e5
4215	2	2	1.425e6
4216	2	2	1.425e6
4217	1	2	7.66e5
4218	0	0	2.726e6
4219	1	1	9.005e5
4220	0	1	2.357e6
4221	0	1	2.357e6
4222	1	1	9.005e5
4223	0	0	2.726e6
4224	0	2	2.1e5
4225	0	1	2.357e6
4226	1	0	-7.11e5
4227	1	1	9.005e5
4228	0	2	2.1e5
4229	0	2	2.1e5
4230	2	0	1.87e6
4231	0	2	2.1e5
4232	0	0	2.726e6
4233	1	1	9.005e5
4234	2	0	1.87e6
4235	2	0	1.87e6
4236	2	0	1.87e6
4237	2	0	1.87e6
4238	2	0	1.87e6
4239	0	1	2.357e6
4240	1	0	-7.11e5
4241	1	2	7.66e5
4242	1	2	7.66e5
4243	0	2	2.1e5
4244	0	0	2.726e6
4245	0	1	2.357e6
4246	0	0	2.726e6
4247	2	0	1.87e6
4248	2	2	1.425e6
4249	2	1	1.6945e6
4250	1	1	9.005e5
4251	2	1	1.6945e6
4252	0	2	2.1e5
4253	1	1	9.005e5
4254	0	0	2.726e6
4255	1	1	9.005e5
4256	0	2	2.1e5
4257	0	0	2.726e6
4258	2	1	1.6945e6
4259	2	2	1.425e6
4260	0	0	2.726e6
4261	1	0	-7.11e5
4262	2	1	1.6945e6
4263	0	2	2.1e5
4264	2	1	1.6945e6
4265	1	0	-7.11e5
4266	1	0	-7.11e5
4267	0	0	2.726e6
4268	0	0	2.726e6
4269	2	0	1.87e6
4270	1	2	7.66e5
4271	2	2	1.425e6
4272	1	2	7.66e5
4273	0	1	2.357e6
4274	0	2	2.1e5
4275	1	2	7.66e5
4276	2	1	1.6945e6
4277	0	2	2.1e5
4278	1	1	9.005e5
4279	0	2	2.1e5
4280	1	0	-7.11e5
4281	2	0	1.87e6
4282	1	1	9.005e5
4283	2	1	1.6945e6
4284	0	2	2.1e5
4285	2	2	1.425e6
4286	2	1	1.6945e6
4287	0	0	2.726e6
4288	0	0	2.726e6
4289	0	1	2.357e6
4290	2	1	1.6945e6
4291	0	0	2.726e6
4292	1	1	9.005e5
4293	2	2	1.425e6
4294	1	2	7.66e5
4295	0	2	2.1e5
4296	2	0	1.87e6
4297	2	2	1.425e6
4298	1	1	9.005e5
4299	1	0	-7.11e5
4300	2	0	1.87e6
4301	0	0	2.726e6
4302	0	1	2.357e6
4303	1	2	7.66e5
4304	0	0	2.726e6
4305	1	1	9.005e5
4306	2	2	1.425e6
