 IDnum	Installation_Type	Coal_Worker_Strike	Strike_Resolution	Strike_Intervention	Additional_Cost
7559	New_cleaner_coal	No	Quick	No	-1.5e6
7560	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7561	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
7562	Install_scrubbers	Yes	Quick	No	-3e6
7563	Install_scrubbers	Yes	Quick	No	-3e6
7564	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7565	Install_scrubbers	No	Quick	Yes	-3e6
7566	New_cleaner_coal	Yes	Quick	No	-3e6
7567	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7568	Install_scrubbers	No	Lengthy	No	-3e6
7569	New_cleaner_coal	No	Quick	Yes	-1.5e6
7570	New_cleaner_coal	No	Quick	Yes	-1.5e6
7571	Install_scrubbers	No	Quick	No	-3e6
7572	Install_scrubbers	No	Quick	No	-3e6
7573	Install_scrubbers	No	Quick	Yes	-3e6
7574	Install_scrubbers	No	Quick	No	-3e6
7575	New_cleaner_coal	No	Quick	Yes	-1.5e6
7576	Install_scrubbers	No	Quick	Yes	-3e6
7577	Install_scrubbers	Yes	Quick	Yes	-3e6
7578	Install_scrubbers	No	Quick	Yes	-3e6
7579	New_cleaner_coal	No	Quick	No	-1.5e6
7580	New_cleaner_coal	Yes	Quick	No	-3e6
7581	New_cleaner_coal	No	Quick	Yes	-1.5e6
7582	New_cleaner_coal	No	Quick	Yes	-1.5e6
7583	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7584	Install_scrubbers	Yes	Lengthy	No	-3e6
7585	Install_scrubbers	No	Quick	Yes	-3e6
7586	Install_scrubbers	Yes	Quick	No	-3e6
7587	New_cleaner_coal	No	Quick	No	-1.5e6
7588	Install_scrubbers	Yes	Quick	No	-3e6
7589	Install_scrubbers	No	Lengthy	No	-3e6
7590	Install_scrubbers	No	Quick	Yes	-3e6
7591	New_cleaner_coal	Yes	Quick	No	-3e6
7592	New_cleaner_coal	No	Quick	No	-1.5e6
7593	Install_scrubbers	Yes	Quick	No	-3e6
7594	Install_scrubbers	No	Quick	Yes	-3e6
7595	Install_scrubbers	No	Quick	Yes	-3e6
7596	Install_scrubbers	No	Quick	No	-3e6
7597	Install_scrubbers	Yes	Quick	Yes	-3e6
7598	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7599	New_cleaner_coal	Yes	Lengthy	No	-5e6
7600	Install_scrubbers	No	Quick	No	-3e6
7601	New_cleaner_coal	No	Quick	No	-1.5e6
7602	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7603	Install_scrubbers	Yes	Quick	No	-3e6
7604	Install_scrubbers	Yes	Quick	Yes	-3e6
7605	Install_scrubbers	No	Quick	No	-3e6
7606	Install_scrubbers	Yes	Lengthy	No	-3e6
7607	New_cleaner_coal	No	Quick	No	-1.5e6
7608	Install_scrubbers	Yes	Quick	Yes	-3e6
7609	Install_scrubbers	No	Quick	Yes	-3e6
7610	Install_scrubbers	Yes	Quick	Yes	-3e6
7611	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7612	Install_scrubbers	No	Quick	Yes	-3e6
7613	Install_scrubbers	Yes	Quick	Yes	-3e6
7614	Install_scrubbers	Yes	Quick	No	-3e6
7615	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7616	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7617	Install_scrubbers	No	Quick	Yes	-3e6
7618	New_cleaner_coal	No	Quick	Yes	-1.5e6
7619	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7620	New_cleaner_coal	No	Quick	Yes	-1.5e6
7621	Install_scrubbers	No	Quick	No	-3e6
7622	New_cleaner_coal	No	Quick	No	-1.5e6
7623	Install_scrubbers	No	Quick	Yes	-3e6
7624	Install_scrubbers	Yes	Quick	Yes	-3e6
7625	Install_scrubbers	Yes	Quick	Yes	-3e6
7626	Install_scrubbers	No	Quick	No	-3e6
7627	New_cleaner_coal	No	Quick	No	-1.5e6
7628	Install_scrubbers	No	Quick	No	-3e6
7629	New_cleaner_coal	Yes	Quick	No	-3e6
7630	Install_scrubbers	No	Quick	Yes	-3e6
7631	Install_scrubbers	Yes	Lengthy	No	-3e6
7632	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7633	New_cleaner_coal	Yes	Lengthy	Yes	-6.5e6
7634	New_cleaner_coal	Yes	Quick	No	-3e6
7635	New_cleaner_coal	No	Quick	No	-1.5e6
7636	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7637	Install_scrubbers	Yes	Lengthy	No	-3e6
7638	Install_scrubbers	Yes	Quick	Yes	-3e6
7639	Install_scrubbers	No	Quick	No	-3e6
7640	New_cleaner_coal	No	Quick	Yes	-1.5e6
7641	New_cleaner_coal	No	Quick	Yes	-1.5e6
7642	Install_scrubbers	Yes	Quick	No	-3e6
7643	Install_scrubbers	No	Quick	Yes	-3e6
7644	New_cleaner_coal	No	Quick	Yes	-1.5e6
7645	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7646	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
7647	Install_scrubbers	Yes	Lengthy	No	-3e6
7648	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7649	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
7650	New_cleaner_coal	No	Quick	Yes	-1.5e6
7651	Install_scrubbers	Yes	Quick	No	-3e6
7652	New_cleaner_coal	Yes	Quick	No	-3e6
7653	Install_scrubbers	No	Quick	Yes	-3e6
7654	Install_scrubbers	Yes	Quick	No	-3e6
7655	Install_scrubbers	No	Quick	Yes	-3e6
7656	Install_scrubbers	No	Quick	No	-3e6
7657	Install_scrubbers	Yes	Quick	Yes	-3e6
7658	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7659	New_cleaner_coal	No	Lengthy	No	-1.5e6
7660	Install_scrubbers	Yes	Quick	No	-3e6
7661	New_cleaner_coal	No	Quick	Yes	-1.5e6
7662	Install_scrubbers	No	Quick	No	-3e6
7663	New_cleaner_coal	No	Quick	No	-1.5e6
7664	New_cleaner_coal	No	Quick	No	-1.5e6
7665	New_cleaner_coal	No	Quick	Yes	-1.5e6
7666	New_cleaner_coal	Yes	Quick	No	-3e6
7667	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7668	Install_scrubbers	Yes	Quick	Yes	-3e6
7669	Install_scrubbers	Yes	Lengthy	Yes	-3e6
7670	New_cleaner_coal	No	Quick	Yes	-1.5e6
7671	Install_scrubbers	Yes	Lengthy	No	-3e6
7672	Install_scrubbers	Yes	Quick	Yes	-3e6
7673	Install_scrubbers	No	Quick	Yes	-3e6
7674	Install_scrubbers	Yes	Quick	Yes	-3e6
7675	New_cleaner_coal	No	Lengthy	No	-1.5e6
7676	Install_scrubbers	No	Quick	No	-3e6
7677	New_cleaner_coal	No	Lengthy	No	-1.5e6
7678	Install_scrubbers	Yes	Quick	Yes	-3e6
7679	Install_scrubbers	Yes	Quick	Yes	-3e6
7680	Install_scrubbers	No	Quick	Yes	-3e6
7681	Install_scrubbers	Yes	Quick	Yes	-3e6
7682	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7683	Install_scrubbers	Yes	Quick	No	-3e6
7684	New_cleaner_coal	Yes	Quick	No	-3e6
7685	New_cleaner_coal	No	Lengthy	No	-1.5e6
7686	New_cleaner_coal	Yes	Quick	No	-3e6
7687	Install_scrubbers	Yes	Quick	Yes	-3e6
7688	New_cleaner_coal	No	Quick	No	-1.5e6
7689	Install_scrubbers	Yes	Quick	Yes	-3e6
7690	New_cleaner_coal	No	Quick	Yes	-1.5e6
7691	Install_scrubbers	Yes	Quick	Yes	-3e6
7692	Install_scrubbers	Yes	Lengthy	No	-3e6
7693	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
7694	New_cleaner_coal	Yes	Quick	No	-3e6
7695	New_cleaner_coal	No	Quick	No	-1.5e6
7696	New_cleaner_coal	No	Quick	No	-1.5e6
7697	New_cleaner_coal	Yes	Quick	No	-3e6
7698	Install_scrubbers	No	Lengthy	No	-3e6
7699	New_cleaner_coal	Yes	Quick	No	-3e6
7700	Install_scrubbers	No	Quick	Yes	-3e6
7701	New_cleaner_coal	Yes	Quick	No	-3e6
7702	New_cleaner_coal	Yes	Quick	No	-3e6
7703	New_cleaner_coal	Yes	Quick	No	-3e6
7704	New_cleaner_coal	No	Quick	Yes	-1.5e6
7705	New_cleaner_coal	Yes	Quick	No	-3e6
7706	Install_scrubbers	Yes	Quick	No	-3e6
7707	New_cleaner_coal	No	Quick	No	-1.5e6
7708	Install_scrubbers	No	Lengthy	No	-3e6
7709	Install_scrubbers	Yes	Quick	Yes	-3e6
7710	Install_scrubbers	Yes	Quick	Yes	-3e6
7711	Install_scrubbers	Yes	Lengthy	Yes	-3e6
7712	Install_scrubbers	No	Quick	Yes	-3e6
7713	New_cleaner_coal	No	Quick	No	-1.5e6
7714	Install_scrubbers	No	Quick	No	-3e6
7715	Install_scrubbers	Yes	Quick	No	-3e6
7716	New_cleaner_coal	Yes	Quick	No	-3e6
7717	Install_scrubbers	Yes	Quick	No	-3e6
7718	New_cleaner_coal	No	Quick	Yes	-1.5e6
7719	Install_scrubbers	Yes	Quick	Yes	-3e6
7720	Install_scrubbers	No	Quick	Yes	-3e6
7721	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7722	Install_scrubbers	No	Quick	No	-3e6
7723	New_cleaner_coal	No	Quick	Yes	-1.5e6
7724	Install_scrubbers	Yes	Quick	Yes	-3e6
7725	Install_scrubbers	No	Quick	Yes	-3e6
7726	Install_scrubbers	No	Quick	No	-3e6
7727	Install_scrubbers	Yes	Quick	Yes	-3e6
7728	Install_scrubbers	Yes	Quick	No	-3e6
7729	Install_scrubbers	Yes	Quick	Yes	-3e6
7730	Install_scrubbers	No	Quick	No	-3e6
7731	Install_scrubbers	Yes	Quick	Yes	-3e6
7732	New_cleaner_coal	Yes	Quick	No	-3e6
7733	Install_scrubbers	Yes	Quick	No	-3e6
7734	Install_scrubbers	No	Quick	No	-3e6
7735	New_cleaner_coal	Yes	Quick	No	-3e6
7736	New_cleaner_coal	Yes	Quick	No	-3e6
7737	Install_scrubbers	Yes	Quick	No	-3e6
7738	Install_scrubbers	No	Quick	No	-3e6
7739	New_cleaner_coal	Yes	Lengthy	No	-5e6
7740	Install_scrubbers	No	Quick	No	-3e6
7741	New_cleaner_coal	No	Quick	No	-1.5e6
7742	Install_scrubbers	Yes	Quick	No	-3e6
7743	New_cleaner_coal	No	Quick	Yes	-1.5e6
7744	New_cleaner_coal	No	Quick	No	-1.5e6
7745	Install_scrubbers	Yes	Lengthy	No	-3e6
7746	New_cleaner_coal	No	Quick	No	-1.5e6
7747	Install_scrubbers	Yes	Quick	Yes	-3e6
7748	Install_scrubbers	No	Quick	Yes	-3e6
7749	Install_scrubbers	Yes	Quick	Yes	-3e6
7750	New_cleaner_coal	No	Quick	Yes	-1.5e6
7751	Install_scrubbers	No	Lengthy	No	-3e6
7752	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7753	Install_scrubbers	No	Quick	Yes	-3e6
7754	New_cleaner_coal	Yes	Quick	No	-3e6
7755	New_cleaner_coal	No	Quick	No	-1.5e6
7756	Install_scrubbers	Yes	Quick	No	-3e6
7757	Install_scrubbers	No	Quick	Yes	-3e6
7758	New_cleaner_coal	No	Quick	Yes	-1.5e6
7759	Install_scrubbers	Yes	Quick	No	-3e6
7760	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7761	Install_scrubbers	No	Quick	No	-3e6
7762	Install_scrubbers	Yes	Quick	No	-3e6
7763	New_cleaner_coal	No	Quick	No	-1.5e6
7764	New_cleaner_coal	No	Quick	Yes	-1.5e6
7765	Install_scrubbers	No	Quick	No	-3e6
7766	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7767	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7768	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7769	Install_scrubbers	No	Quick	No	-3e6
7770	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7771	Install_scrubbers	Yes	Quick	Yes	-3e6
7772	New_cleaner_coal	No	Quick	Yes	-1.5e6
7773	Install_scrubbers	No	Quick	Yes	-3e6
7774	Install_scrubbers	Yes	Quick	Yes	-3e6
7775	Install_scrubbers	Yes	Quick	Yes	-3e6
7776	Install_scrubbers	No	Quick	No	-3e6
7777	Install_scrubbers	No	Quick	No	-3e6
7778	New_cleaner_coal	No	Lengthy	No	-1.5e6
7779	New_cleaner_coal	No	Quick	No	-1.5e6
7780	Install_scrubbers	No	Quick	Yes	-3e6
7781	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7782	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7783	Install_scrubbers	No	Lengthy	No	-3e6
7784	Install_scrubbers	No	Lengthy	No	-3e6
7785	Install_scrubbers	Yes	Quick	Yes	-3e6
7786	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7787	Install_scrubbers	Yes	Quick	Yes	-3e6
7788	Install_scrubbers	Yes	Quick	Yes	-3e6
7789	Install_scrubbers	Yes	Quick	No	-3e6
7790	Install_scrubbers	Yes	Quick	Yes	-3e6
7791	New_cleaner_coal	No	Quick	No	-1.5e6
7792	Install_scrubbers	Yes	Quick	Yes	-3e6
7793	Install_scrubbers	No	Quick	No	-3e6
7794	New_cleaner_coal	Yes	Lengthy	No	-5e6
7795	Install_scrubbers	No	Quick	No	-3e6
7796	New_cleaner_coal	No	Quick	No	-1.5e6
7797	Install_scrubbers	Yes	Quick	No	-3e6
7798	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7799	Install_scrubbers	Yes	Quick	No	-3e6
7800	Install_scrubbers	Yes	Quick	No	-3e6
7801	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7802	New_cleaner_coal	No	Quick	No	-1.5e6
7803	New_cleaner_coal	No	Quick	Yes	-1.5e6
7804	Install_scrubbers	Yes	Quick	Yes	-3e6
7805	Install_scrubbers	Yes	Quick	No	-3e6
7806	New_cleaner_coal	No	Quick	Yes	-1.5e6
7807	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7808	New_cleaner_coal	Yes	Quick	No	-3e6
7809	New_cleaner_coal	Yes	Lengthy	No	-5e6
7810	New_cleaner_coal	Yes	Quick	No	-3e6
7811	New_cleaner_coal	Yes	Quick	No	-3e6
7812	New_cleaner_coal	Yes	Lengthy	No	-5e6
7813	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7814	Install_scrubbers	Yes	Lengthy	No	-3e6
7815	New_cleaner_coal	No	Quick	No	-1.5e6
7816	New_cleaner_coal	No	Lengthy	No	-1.5e6
7817	Install_scrubbers	No	Quick	Yes	-3e6
7818	Install_scrubbers	No	Quick	Yes	-3e6
7819	Install_scrubbers	No	Lengthy	No	-3e6
7820	New_cleaner_coal	Yes	Quick	No	-3e6
7821	Install_scrubbers	Yes	Quick	Yes	-3e6
7822	New_cleaner_coal	No	Quick	Yes	-1.5e6
7823	New_cleaner_coal	No	Quick	No	-1.5e6
7824	Install_scrubbers	Yes	Quick	Yes	-3e6
7825	New_cleaner_coal	No	Quick	Yes	-1.5e6
7826	Install_scrubbers	No	Quick	Yes	-3e6
7827	Install_scrubbers	Yes	Lengthy	No	-3e6
7828	Install_scrubbers	No	Lengthy	No	-3e6
7829	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
7830	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7831	New_cleaner_coal	Yes	Quick	No	-3e6
7832	Install_scrubbers	No	Quick	Yes	-3e6
7833	New_cleaner_coal	No	Quick	Yes	-1.5e6
7834	Install_scrubbers	No	Quick	Yes	-3e6
7835	Install_scrubbers	Yes	Quick	No	-3e6
7836	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7837	New_cleaner_coal	Yes	Quick	No	-3e6
7838	New_cleaner_coal	Yes	Quick	No	-3e6
7839	New_cleaner_coal	No	Quick	Yes	-1.5e6
7840	New_cleaner_coal	No	Quick	No	-1.5e6
7841	Install_scrubbers	No	Quick	No	-3e6
7842	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7843	Install_scrubbers	Yes	Lengthy	No	-3e6
7844	Install_scrubbers	No	Lengthy	No	-3e6
7845	New_cleaner_coal	No	Lengthy	No	-1.5e6
7846	New_cleaner_coal	No	Quick	No	-1.5e6
7847	Install_scrubbers	Yes	Quick	No	-3e6
7848	Install_scrubbers	No	Quick	Yes	-3e6
7849	New_cleaner_coal	Yes	Quick	No	-3e6
7850	Install_scrubbers	No	Quick	No	-3e6
7851	New_cleaner_coal	No	Quick	Yes	-1.5e6
7852	New_cleaner_coal	Yes	Lengthy	No	-5e6
7853	New_cleaner_coal	Yes	Lengthy	No	-5e6
7854	Install_scrubbers	No	Quick	Yes	-3e6
7855	New_cleaner_coal	No	Quick	No	-1.5e6
7856	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7857	Install_scrubbers	Yes	Quick	Yes	-3e6
7858	New_cleaner_coal	No	Quick	No	-1.5e6
7859	New_cleaner_coal	No	Quick	No	-1.5e6
7860	Install_scrubbers	Yes	Quick	Yes	-3e6
7861	Install_scrubbers	Yes	Quick	Yes	-3e6
7862	Install_scrubbers	No	Lengthy	No	-3e6
7863	Install_scrubbers	Yes	Quick	Yes	-3e6
7864	New_cleaner_coal	Yes	Quick	No	-3e6
7865	Install_scrubbers	No	Quick	No	-3e6
7866	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7867	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7868	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7869	Install_scrubbers	No	Quick	Yes	-3e6
7870	Install_scrubbers	No	Quick	No	-3e6
7871	Install_scrubbers	No	Lengthy	Yes	-3e6
7872	New_cleaner_coal	Yes	Lengthy	No	-5e6
7873	New_cleaner_coal	Yes	Quick	No	-3e6
7874	Install_scrubbers	No	Lengthy	No	-3e6
7875	New_cleaner_coal	Yes	Quick	No	-3e6
7876	New_cleaner_coal	Yes	Quick	No	-3e6
7877	Install_scrubbers	Yes	Quick	Yes	-3e6
7878	New_cleaner_coal	Yes	Quick	No	-3e6
7879	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7880	Install_scrubbers	Yes	Quick	No	-3e6
7881	Install_scrubbers	No	Quick	No	-3e6
7882	New_cleaner_coal	No	Quick	Yes	-1.5e6
7883	Install_scrubbers	No	Quick	No	-3e6
7884	Install_scrubbers	Yes	Quick	No	-3e6
7885	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7886	Install_scrubbers	No	Quick	Yes	-3e6
7887	Install_scrubbers	Yes	Quick	No	-3e6
7888	Install_scrubbers	No	Quick	No	-3e6
7889	New_cleaner_coal	No	Quick	No	-1.5e6
7890	Install_scrubbers	Yes	Quick	Yes	-3e6
7891	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
7892	New_cleaner_coal	Yes	Quick	No	-3e6
7893	Install_scrubbers	Yes	Quick	No	-3e6
7894	Install_scrubbers	Yes	Quick	Yes	-3e6
7895	New_cleaner_coal	No	Quick	Yes	-1.5e6
7896	New_cleaner_coal	Yes	Lengthy	No	-5e6
7897	Install_scrubbers	Yes	Quick	No	-3e6
7898	Install_scrubbers	Yes	Quick	No	-3e6
7899	New_cleaner_coal	No	Quick	Yes	-1.5e6
7900	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7901	New_cleaner_coal	Yes	Quick	No	-3e6
7902	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7903	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7904	Install_scrubbers	Yes	Quick	Yes	-3e6
7905	Install_scrubbers	No	Quick	No	-3e6
7906	New_cleaner_coal	No	Quick	Yes	-1.5e6
7907	Install_scrubbers	No	Quick	Yes	-3e6
7908	New_cleaner_coal	Yes	Lengthy	No	-5e6
7909	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7910	New_cleaner_coal	Yes	Quick	No	-3e6
7911	Install_scrubbers	Yes	Quick	No	-3e6
7912	Install_scrubbers	No	Quick	Yes	-3e6
7913	Install_scrubbers	No	Quick	Yes	-3e6
7914	New_cleaner_coal	No	Lengthy	Yes	-1.5e6
7915	New_cleaner_coal	No	Quick	Yes	-1.5e6
7916	Install_scrubbers	No	Quick	No	-3e6
7917	Install_scrubbers	Yes	Lengthy	No	-3e6
7918	Install_scrubbers	Yes	Lengthy	Yes	-3e6
7919	Install_scrubbers	Yes	Quick	Yes	-3e6
7920	Install_scrubbers	Yes	Quick	Yes	-3e6
7921	Install_scrubbers	No	Quick	Yes	-3e6
7922	Install_scrubbers	Yes	Quick	No	-3e6
7923	Install_scrubbers	Yes	Lengthy	No	-3e6
7924	New_cleaner_coal	No	Quick	No	-1.5e6
7925	New_cleaner_coal	No	Lengthy	No	-1.5e6
7926	Install_scrubbers	Yes	Quick	Yes	-3e6
7927	New_cleaner_coal	No	Quick	No	-1.5e6
7928	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7929	New_cleaner_coal	Yes	Quick	No	-3e6
7930	Install_scrubbers	No	Lengthy	No	-3e6
7931	Install_scrubbers	Yes	Quick	Yes	-3e6
7932	Install_scrubbers	Yes	Quick	Yes	-3e6
7933	New_cleaner_coal	No	Quick	No	-1.5e6
7934	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7935	Install_scrubbers	No	Quick	No	-3e6
7936	New_cleaner_coal	No	Quick	Yes	-1.5e6
7937	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7938	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7939	New_cleaner_coal	No	Lengthy	No	-1.5e6
7940	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7941	New_cleaner_coal	No	Quick	No	-1.5e6
7942	Install_scrubbers	No	Quick	Yes	-3e6
7943	New_cleaner_coal	No	Quick	Yes	-1.5e6
7944	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7945	New_cleaner_coal	No	Quick	No	-1.5e6
7946	New_cleaner_coal	Yes	Lengthy	Yes	-6.5e6
7947	Install_scrubbers	Yes	Quick	No	-3e6
7948	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7949	New_cleaner_coal	No	Quick	No	-1.5e6
7950	New_cleaner_coal	Yes	Lengthy	No	-5e6
7951	Install_scrubbers	Yes	Quick	Yes	-3e6
7952	New_cleaner_coal	No	Lengthy	No	-1.5e6
7953	Install_scrubbers	No	Quick	No	-3e6
7954	New_cleaner_coal	No	Quick	No	-1.5e6
7955	Install_scrubbers	Yes	Quick	Yes	-3e6
7956	New_cleaner_coal	No	Quick	Yes	-1.5e6
7957	New_cleaner_coal	No	Quick	No	-1.5e6
7958	Install_scrubbers	Yes	Lengthy	No	-3e6
7959	New_cleaner_coal	No	Quick	Yes	-1.5e6
7960	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7961	New_cleaner_coal	Yes	Lengthy	No	-5e6
7962	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7963	New_cleaner_coal	Yes	Quick	No	-3e6
7964	New_cleaner_coal	No	Quick	No	-1.5e6
7965	New_cleaner_coal	No	Lengthy	No	-1.5e6
7966	Install_scrubbers	No	Quick	Yes	-3e6
7967	Install_scrubbers	Yes	Lengthy	No	-3e6
7968	New_cleaner_coal	No	Quick	Yes	-1.5e6
7969	Install_scrubbers	Yes	Quick	No	-3e6
7970	New_cleaner_coal	No	Lengthy	No	-1.5e6
7971	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7972	New_cleaner_coal	Yes	Lengthy	Yes	-6.5e6
7973	Install_scrubbers	No	Quick	Yes	-3e6
7974	New_cleaner_coal	No	Quick	No	-1.5e6
7975	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7976	Install_scrubbers	No	Quick	Yes	-3e6
7977	Install_scrubbers	Yes	Quick	No	-3e6
7978	Install_scrubbers	Yes	Quick	Yes	-3e6
7979	Install_scrubbers	No	Quick	No	-3e6
7980	Install_scrubbers	Yes	Quick	No	-3e6
7981	New_cleaner_coal	No	Quick	No	-1.5e6
7982	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7983	New_cleaner_coal	No	Quick	Yes	-1.5e6
7984	Install_scrubbers	Yes	Quick	No	-3e6
7985	New_cleaner_coal	Yes	Quick	No	-3e6
7986	Install_scrubbers	No	Quick	No	-3e6
7987	New_cleaner_coal	Yes	Quick	No	-3e6
7988	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7989	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
7990	New_cleaner_coal	Yes	Lengthy	No	-5e6
7991	New_cleaner_coal	Yes	Quick	No	-3e6
7992	New_cleaner_coal	No	Quick	No	-1.5e6
7993	New_cleaner_coal	Yes	Quick	No	-3e6
7994	Install_scrubbers	Yes	Quick	No	-3e6
7995	Install_scrubbers	No	Quick	No	-3e6
7996	New_cleaner_coal	No	Lengthy	No	-1.5e6
7997	New_cleaner_coal	Yes	Quick	No	-3e6
7998	Install_scrubbers	Yes	Quick	Yes	-3e6
7999	Install_scrubbers	Yes	Lengthy	No	-3e6
8000	Install_scrubbers	No	Lengthy	No	-3e6
8001	Install_scrubbers	No	Quick	No	-3e6
8002	New_cleaner_coal	No	Quick	Yes	-1.5e6
8003	Install_scrubbers	No	Quick	Yes	-3e6
8004	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
8005	Install_scrubbers	Yes	Quick	Yes	-3e6
8006	Install_scrubbers	No	Quick	No	-3e6
8007	Install_scrubbers	Yes	Quick	Yes	-3e6
8008	Install_scrubbers	No	Quick	No	-3e6
8009	New_cleaner_coal	Yes	Quick	No	-3e6
8010	New_cleaner_coal	Yes	Lengthy	Yes	-6.5e6
8011	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
8012	Install_scrubbers	Yes	Quick	Yes	-3e6
8013	Install_scrubbers	Yes	Lengthy	No	-3e6
8014	Install_scrubbers	No	Quick	Yes	-3e6
8015	Install_scrubbers	Yes	Lengthy	Yes	-3e6
8016	Install_scrubbers	Yes	Quick	No	-3e6
8017	Install_scrubbers	Yes	Quick	No	-3e6
8018	Install_scrubbers	Yes	Quick	Yes	-3e6
8019	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
8020	Install_scrubbers	Yes	Lengthy	No	-3e6
8021	New_cleaner_coal	Yes	Lengthy	No	-5e6
8022	New_cleaner_coal	No	Quick	Yes	-1.5e6
8023	New_cleaner_coal	No	Quick	Yes	-1.5e6
8024	New_cleaner_coal	No	Quick	No	-1.5e6
8025	Install_scrubbers	No	Quick	Yes	-3e6
8026	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
8027	Install_scrubbers	No	Quick	No	-3e6
8028	Install_scrubbers	Yes	Quick	No	-3e6
8029	Install_scrubbers	Yes	Quick	No	-3e6
8030	Install_scrubbers	Yes	Quick	Yes	-3e6
8031	Install_scrubbers	Yes	Quick	No	-3e6
8032	New_cleaner_coal	No	Quick	Yes	-1.5e6
8033	Install_scrubbers	No	Quick	Yes	-3e6
8034	New_cleaner_coal	No	Quick	No	-1.5e6
8035	Install_scrubbers	Yes	Quick	Yes	-3e6
8036	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
8037	New_cleaner_coal	No	Quick	Yes	-1.5e6
8038	New_cleaner_coal	No	Lengthy	No	-1.5e6
8039	Install_scrubbers	Yes	Lengthy	No	-3e6
8040	New_cleaner_coal	Yes	Quick	No	-3e6
8041	New_cleaner_coal	No	Quick	No	-1.5e6
8042	New_cleaner_coal	Yes	Quick	Yes	-4.5e6
8043	New_cleaner_coal	Yes	Quick	No	-3e6
8044	New_cleaner_coal	Yes	Quick	No	-3e6
8045	Install_scrubbers	Yes	Quick	Yes	-3e6
