 IDnum	Installation_Type	Coal_Worker_Strike	Strike_Resolution	Strike_Intervention	Additional_Cost
7579	1	0	0	0	-1.5e6
7580	1	1	0	0	-3e6
7581	1	0	0	1	-1.5e6
7582	1	0	0	1	-1.5e6
7583	1	1	0	1	-4.5e6
7584	0	1	1	0	-3e6
7585	0	0	0	1	-3e6
7586	0	1	0	0	-3e6
7587	1	0	0	0	-1.5e6
7588	0	1	0	0	-3e6
7589	0	0	1	0	-3e6
7590	0	0	0	1	-3e6
7591	1	1	0	0	-3e6
7592	1	0	0	0	-1.5e6
7593	0	1	0	0	-3e6
7594	0	0	0	1	-3e6
7595	0	0	0	1	-3e6
7596	0	0	0	0	-3e6
7597	0	1	0	1	-3e6
7598	1	1	0	1	-4.5e6
7599	1	1	1	0	-5e6
7600	0	0	0	0	-3e6
7601	1	0	0	0	-1.5e6
7602	1	1	0	1	-4.5e6
7603	0	1	0	0	-3e6
7604	0	1	0	1	-3e6
7605	0	0	0	0	-3e6
7606	0	1	1	0	-3e6
7607	1	0	0	0	-1.5e6
7608	0	1	0	1	-3e6
7609	0	0	0	1	-3e6
7610	0	1	0	1	-3e6
7611	1	1	0	1	-4.5e6
7612	0	0	0	1	-3e6
7613	0	1	0	1	-3e6
7614	0	1	0	0	-3e6
7615	1	1	0	1	-4.5e6
7616	1	1	0	1	-4.5e6
7617	0	0	0	1	-3e6
7618	1	0	0	1	-1.5e6
7619	1	1	0	1	-4.5e6
7620	1	0	0	1	-1.5e6
7621	0	0	0	0	-3e6
7622	1	0	0	0	-1.5e6
7623	0	0	0	1	-3e6
7624	0	1	0	1	-3e6
7625	0	1	0	1	-3e6
7626	0	0	0	0	-3e6
7627	1	0	0	0	-1.5e6
7628	0	0	0	0	-3e6
7629	1	1	0	0	-3e6
7630	0	0	0	1	-3e6
7631	0	1	1	0	-3e6
7632	1	1	0	1	-4.5e6
7633	1	1	1	1	-6.5e6
7634	1	1	0	0	-3e6
7635	1	0	0	0	-1.5e6
7636	1	1	0	1	-4.5e6
7637	0	1	1	0	-3e6
7638	0	1	0	1	-3e6
7639	0	0	0	0	-3e6
7640	1	0	0	1	-1.5e6
7641	1	0	0	1	-1.5e6
7642	0	1	0	0	-3e6
7643	0	0	0	1	-3e6
7644	1	0	0	1	-1.5e6
7645	1	1	0	1	-4.5e6
7646	1	0	1	1	-1.5e6
7647	0	1	1	0	-3e6
7648	1	1	0	1	-4.5e6
7649	1	0	1	1	-1.5e6
7650	1	0	0	1	-1.5e6
7651	0	1	0	0	-3e6
7652	1	1	0	0	-3e6
7653	0	0	0	1	-3e6
7654	0	1	0	0	-3e6
7655	0	0	0	1	-3e6
7656	0	0	0	0	-3e6
7657	0	1	0	1	-3e6
7658	1	1	0	1	-4.5e6
7659	1	0	1	0	-1.5e6
7660	0	1	0	0	-3e6
7661	1	0	0	1	-1.5e6
7662	0	0	0	0	-3e6
7663	1	0	0	0	-1.5e6
7664	1	0	0	0	-1.5e6
7665	1	0	0	1	-1.5e6
7666	1	1	0	0	-3e6
7667	1	1	0	1	-4.5e6
7668	0	1	0	1	-3e6
7669	0	1	1	1	-3e6
7670	1	0	0	1	-1.5e6
7671	0	1	1	0	-3e6
7672	0	1	0	1	-3e6
7673	0	0	0	1	-3e6
7674	0	1	0	1	-3e6
7675	1	0	1	0	-1.5e6
7676	0	0	0	0	-3e6
7677	1	0	1	0	-1.5e6
7678	0	1	0	1	-3e6
7679	0	1	0	1	-3e6
7680	0	0	0	1	-3e6
7681	0	1	0	1	-3e6
7682	1	1	0	1	-4.5e6
7683	0	1	0	0	-3e6
7684	1	1	0	0	-3e6
7685	1	0	1	0	-1.5e6
7686	1	1	0	0	-3e6
7687	0	1	0	1	-3e6
7688	1	0	0	0	-1.5e6
7689	0	1	0	1	-3e6
7690	1	0	0	1	-1.5e6
7691	0	1	0	1	-3e6
7692	0	1	1	0	-3e6
7693	1	0	1	1	-1.5e6
7694	1	1	0	0	-3e6
7695	1	0	0	0	-1.5e6
7696	1	0	0	0	-1.5e6
7697	1	1	0	0	-3e6
7698	0	0	1	0	-3e6
7699	1	1	0	0	-3e6
7700	0	0	0	1	-3e6
7701	1	1	0	0	-3e6
7702	1	1	0	0	-3e6
7703	1	1	0	0	-3e6
7704	1	0	0	1	-1.5e6
7705	1	1	0	0	-3e6
7706	0	1	0	0	-3e6
7707	1	0	0	0	-1.5e6
7708	0	0	1	0	-3e6
7709	0	1	0	1	-3e6
7710	0	1	0	1	-3e6
7711	0	1	1	1	-3e6
7712	0	0	0	1	-3e6
7713	1	0	0	0	-1.5e6
7714	0	0	0	0	-3e6
7715	0	1	0	0	-3e6
7716	1	1	0	0	-3e6
7717	0	1	0	0	-3e6
7718	1	0	0	1	-1.5e6
7719	0	1	0	1	-3e6
7720	0	0	0	1	-3e6
7721	1	1	0	1	-4.5e6
7722	0	0	0	0	-3e6
7723	1	0	0	1	-1.5e6
7724	0	1	0	1	-3e6
7725	0	0	0	1	-3e6
7726	0	0	0	0	-3e6
7727	0	1	0	1	-3e6
7728	0	1	0	0	-3e6
7729	0	1	0	1	-3e6
7730	0	0	0	0	-3e6
7731	0	1	0	1	-3e6
7732	1	1	0	0	-3e6
7733	0	1	0	0	-3e6
7734	0	0	0	0	-3e6
7735	1	1	0	0	-3e6
7736	1	1	0	0	-3e6
7737	0	1	0	0	-3e6
7738	0	0	0	0	-3e6
7739	1	1	1	0	-5e6
7740	0	0	0	0	-3e6
7741	1	0	0	0	-1.5e6
7742	0	1	0	0	-3e6
7743	1	0	0	1	-1.5e6
7744	1	0	0	0	-1.5e6
7745	0	1	1	0	-3e6
7746	1	0	0	0	-1.5e6
7747	0	1	0	1	-3e6
7748	0	0	0	1	-3e6
7749	0	1	0	1	-3e6
7750	1	0	0	1	-1.5e6
7751	0	0	1	0	-3e6
7752	1	1	0	1	-4.5e6
7753	0	0	0	1	-3e6
7754	1	1	0	0	-3e6
7755	1	0	0	0	-1.5e6
7756	0	1	0	0	-3e6
7757	0	0	0	1	-3e6
7758	1	0	0	1	-1.5e6
7759	0	1	0	0	-3e6
7760	1	1	0	1	-4.5e6
7761	0	0	0	0	-3e6
7762	0	1	0	0	-3e6
7763	1	0	0	0	-1.5e6
7764	1	0	0	1	-1.5e6
7765	0	0	0	0	-3e6
7766	1	1	0	1	-4.5e6
7767	1	1	0	1	-4.5e6
7768	1	1	0	1	-4.5e6
7769	0	0	0	0	-3e6
7770	1	1	0	1	-4.5e6
7771	0	1	0	1	-3e6
7772	1	0	0	1	-1.5e6
7773	0	0	0	1	-3e6
7774	0	1	0	1	-3e6
7775	0	1	0	1	-3e6
7776	0	0	0	0	-3e6
7777	0	0	0	0	-3e6
7778	1	0	1	0	-1.5e6
7779	1	0	0	0	-1.5e6
7780	0	0	0	1	-3e6
7781	1	1	0	1	-4.5e6
7782	1	1	0	1	-4.5e6
7783	0	0	1	0	-3e6
7784	0	0	1	0	-3e6
7785	0	1	0	1	-3e6
7786	1	1	0	1	-4.5e6
7787	0	1	0	1	-3e6
7788	0	1	0	1	-3e6
7789	0	1	0	0	-3e6
7790	0	1	0	1	-3e6
7791	1	0	0	0	-1.5e6
7792	0	1	0	1	-3e6
7793	0	0	0	0	-3e6
7794	1	1	1	0	-5e6
7795	0	0	0	0	-3e6
7796	1	0	0	0	-1.5e6
7797	0	1	0	0	-3e6
7798	1	1	0	1	-4.5e6
7799	0	1	0	0	-3e6
7800	0	1	0	0	-3e6
7801	1	1	0	1	-4.5e6
7802	1	0	0	0	-1.5e6
7803	1	0	0	1	-1.5e6
7804	0	1	0	1	-3e6
7805	0	1	0	0	-3e6
7806	1	0	0	1	-1.5e6
7807	1	1	0	1	-4.5e6
7808	1	1	0	0	-3e6
7809	1	1	1	0	-5e6
7810	1	1	0	0	-3e6
7811	1	1	0	0	-3e6
7812	1	1	1	0	-5e6
7813	1	1	0	1	-4.5e6
7814	0	1	1	0	-3e6
7815	1	0	0	0	-1.5e6
7816	1	0	1	0	-1.5e6
7817	0	0	0	1	-3e6
7818	0	0	0	1	-3e6
7819	0	0	1	0	-3e6
7820	1	1	0	0	-3e6
7821	0	1	0	1	-3e6
7822	1	0	0	1	-1.5e6
7823	1	0	0	0	-1.5e6
7824	0	1	0	1	-3e6
7825	1	0	0	1	-1.5e6
7826	0	0	0	1	-3e6
7827	0	1	1	0	-3e6
7828	0	0	1	0	-3e6
7829	1	0	1	1	-1.5e6
7830	1	1	0	1	-4.5e6
7831	1	1	0	0	-3e6
7832	0	0	0	1	-3e6
7833	1	0	0	1	-1.5e6
7834	0	0	0	1	-3e6
7835	0	1	0	0	-3e6
7836	1	1	0	1	-4.5e6
7837	1	1	0	0	-3e6
7838	1	1	0	0	-3e6
7839	1	0	0	1	-1.5e6
7840	1	0	0	0	-1.5e6
7841	0	0	0	0	-3e6
7842	1	1	0	1	-4.5e6
7843	0	1	1	0	-3e6
7844	0	0	1	0	-3e6
7845	1	0	1	0	-1.5e6
7846	1	0	0	0	-1.5e6
7847	0	1	0	0	-3e6
7848	0	0	0	1	-3e6
7849	1	1	0	0	-3e6
7850	0	0	0	0	-3e6
7851	1	0	0	1	-1.5e6
7852	1	1	1	0	-5e6
7853	1	1	1	0	-5e6
7854	0	0	0	1	-3e6
7855	1	0	0	0	-1.5e6
7856	1	1	0	1	-4.5e6
7857	0	1	0	1	-3e6
7858	1	0	0	0	-1.5e6
7859	1	0	0	0	-1.5e6
7860	0	1	0	1	-3e6
7861	0	1	0	1	-3e6
7862	0	0	1	0	-3e6
7863	0	1	0	1	-3e6
7864	1	1	0	0	-3e6
7865	0	0	0	0	-3e6
7866	1	1	0	1	-4.5e6
7867	1	1	0	1	-4.5e6
7868	1	1	0	1	-4.5e6
7869	0	0	0	1	-3e6
7870	0	0	0	0	-3e6
7871	0	0	1	1	-3e6
7872	1	1	1	0	-5e6
7873	1	1	0	0	-3e6
7874	0	0	1	0	-3e6
7875	1	1	0	0	-3e6
7876	1	1	0	0	-3e6
7877	0	1	0	1	-3e6
7878	1	1	0	0	-3e6
7879	1	1	0	1	-4.5e6
7880	0	1	0	0	-3e6
7881	0	0	0	0	-3e6
7882	1	0	0	1	-1.5e6
7883	0	0	0	0	-3e6
7884	0	1	0	0	-3e6
7885	1	1	0	1	-4.5e6
7886	0	0	0	1	-3e6
7887	0	1	0	0	-3e6
7888	0	0	0	0	-3e6
7889	1	0	0	0	-1.5e6
7890	0	1	0	1	-3e6
7891	1	0	1	1	-1.5e6
7892	1	1	0	0	-3e6
7893	0	1	0	0	-3e6
7894	0	1	0	1	-3e6
7895	1	0	0	1	-1.5e6
7896	1	1	1	0	-5e6
7897	0	1	0	0	-3e6
7898	0	1	0	0	-3e6
7899	1	0	0	1	-1.5e6
7900	1	1	0	1	-4.5e6
7901	1	1	0	0	-3e6
7902	1	1	0	1	-4.5e6
7903	1	1	0	1	-4.5e6
7904	0	1	0	1	-3e6
7905	0	0	0	0	-3e6
7906	1	0	0	1	-1.5e6
7907	0	0	0	1	-3e6
7908	1	1	1	0	-5e6
7909	1	1	0	1	-4.5e6
7910	1	1	0	0	-3e6
7911	0	1	0	0	-3e6
7912	0	0	0	1	-3e6
7913	0	0	0	1	-3e6
7914	1	0	1	1	-1.5e6
7915	1	0	0	1	-1.5e6
7916	0	0	0	0	-3e6
7917	0	1	1	0	-3e6
7918	0	1	1	1	-3e6
7919	0	1	0	1	-3e6
7920	0	1	0	1	-3e6
7921	0	0	0	1	-3e6
7922	0	1	0	0	-3e6
7923	0	1	1	0	-3e6
7924	1	0	0	0	-1.5e6
7925	1	0	1	0	-1.5e6
7926	0	1	0	1	-3e6
7927	1	0	0	0	-1.5e6
7928	1	1	0	1	-4.5e6
7929	1	1	0	0	-3e6
7930	0	0	1	0	-3e6
7931	0	1	0	1	-3e6
7932	0	1	0	1	-3e6
7933	1	0	0	0	-1.5e6
7934	1	1	0	1	-4.5e6
7935	0	0	0	0	-3e6
7936	1	0	0	1	-1.5e6
7937	1	1	0	1	-4.5e6
7938	1	1	0	1	-4.5e6
7939	1	0	1	0	-1.5e6
7940	1	1	0	1	-4.5e6
7941	1	0	0	0	-1.5e6
7942	0	0	0	1	-3e6
7943	1	0	0	1	-1.5e6
7944	1	1	0	1	-4.5e6
7945	1	0	0	0	-1.5e6
7946	1	1	1	1	-6.5e6
7947	0	1	0	0	-3e6
7948	1	1	0	1	-4.5e6
7949	1	0	0	0	-1.5e6
7950	1	1	1	0	-5e6
7951	0	1	0	1	-3e6
7952	1	0	1	0	-1.5e6
7953	0	0	0	0	-3e6
7954	1	0	0	0	-1.5e6
7955	0	1	0	1	-3e6
7956	1	0	0	1	-1.5e6
7957	1	0	0	0	-1.5e6
7958	0	1	1	0	-3e6
7959	1	0	0	1	-1.5e6
7960	1	1	0	1	-4.5e6
7961	1	1	1	0	-5e6
7962	1	1	0	1	-4.5e6
7963	1	1	0	0	-3e6
7964	1	0	0	0	-1.5e6
7965	1	0	1	0	-1.5e6
7966	0	0	0	1	-3e6
7967	0	1	1	0	-3e6
7968	1	0	0	1	-1.5e6
7969	0	1	0	0	-3e6
7970	1	0	1	0	-1.5e6
7971	1	1	0	1	-4.5e6
7972	1	1	1	1	-6.5e6
7973	0	0	0	1	-3e6
7974	1	0	0	0	-1.5e6
7975	1	1	0	1	-4.5e6
7976	0	0	0	1	-3e6
7977	0	1	0	0	-3e6
7978	0	1	0	1	-3e6
7979	0	0	0	0	-3e6
7980	0	1	0	0	-3e6
7981	1	0	0	0	-1.5e6
7982	1	1	0	1	-4.5e6
7983	1	0	0	1	-1.5e6
7984	0	1	0	0	-3e6
7985	1	1	0	0	-3e6
7986	0	0	0	0	-3e6
7987	1	1	0	0	-3e6
7988	1	1	0	1	-4.5e6
7989	1	1	0	1	-4.5e6
7990	1	1	1	0	-5e6
7991	1	1	0	0	-3e6
7992	1	0	0	0	-1.5e6
7993	1	1	0	0	-3e6
7994	0	1	0	0	-3e6
7995	0	0	0	0	-3e6
7996	1	0	1	0	-1.5e6
7997	1	1	0	0	-3e6
7998	0	1	0	1	-3e6
7999	0	1	1	0	-3e6
8000	0	0	1	0	-3e6
8001	0	0	0	0	-3e6
8002	1	0	0	1	-1.5e6
8003	0	0	0	1	-3e6
8004	1	1	0	1	-4.5e6
8005	0	1	0	1	-3e6
8006	0	0	0	0	-3e6
8007	0	1	0	1	-3e6
8008	0	0	0	0	-3e6
8009	1	1	0	0	-3e6
8010	1	1	1	1	-6.5e6
8011	1	1	0	1	-4.5e6
8012	0	1	0	1	-3e6
8013	0	1	1	0	-3e6
8014	0	0	0	1	-3e6
8015	0	1	1	1	-3e6
8016	0	1	0	0	-3e6
8017	0	1	0	0	-3e6
8018	0	1	0	1	-3e6
8019	1	1	0	1	-4.5e6
8020	0	1	1	0	-3e6
8021	1	1	1	0	-5e6
8022	1	0	0	1	-1.5e6
8023	1	0	0	1	-1.5e6
8024	1	0	0	0	-1.5e6
8025	0	0	0	1	-3e6
8026	1	1	0	1	-4.5e6
8027	0	0	0	0	-3e6
8028	0	1	0	0	-3e6
8029	0	1	0	0	-3e6
8030	0	1	0	1	-3e6
8031	0	1	0	0	-3e6
8032	1	0	0	1	-1.5e6
8033	0	0	0	1	-3e6
8034	1	0	0	0	-1.5e6
8035	0	1	0	1	-3e6
8036	1	1	0	1	-4.5e6
8037	1	0	0	1	-1.5e6
8038	1	0	1	0	-1.5e6
8039	0	1	1	0	-3e6
8040	1	1	0	0	-3e6
8041	1	0	0	0	-1.5e6
8042	1	1	0	1	-4.5e6
8043	1	1	0	0	-3e6
8044	1	1	0	0	-3e6
8045	0	1	0	1	-3e6
8046	0	0	0	0	-3e6
8047	1	1	0	0	-3e6
8048	1	1	0	1	-4.5e6
8049	0	0	1	0	-3e6
8050	1	1	0	0	-3e6
8051	1	1	0	1	-4.5e6
8052	0	1	0	0	-3e6
8053	0	1	0	0	-3e6
8054	1	0	0	0	-1.5e6
8055	1	0	0	0	-1.5e6
8056	1	1	1	1	-6.5e6
8057	1	1	0	1	-4.5e6
8058	0	1	0	0	-3e6
8059	1	0	0	1	-1.5e6
8060	1	1	0	1	-4.5e6
8061	1	1	0	1	-4.5e6
8062	1	1	0	0	-3e6
8063	1	0	0	1	-1.5e6
8064	1	1	0	0	-3e6
8065	1	0	1	0	-1.5e6
8066	0	0	0	0	-3e6
8067	1	1	0	1	-4.5e6
8068	1	1	0	1	-4.5e6
8069	0	0	0	1	-3e6
8070	1	0	0	1	-1.5e6
8071	1	1	0	1	-4.5e6
8072	0	1	1	0	-3e6
8073	0	0	0	1	-3e6
8074	0	1	1	0	-3e6
8075	1	0	0	1	-1.5e6
8076	0	1	0	0	-3e6
8077	1	1	0	0	-3e6
8078	0	0	0	0	-3e6
8079	1	1	0	0	-3e6
8080	1	1	0	0	-3e6
8081	0	1	0	1	-3e6
8082	0	1	0	1	-3e6
8083	1	1	0	1	-4.5e6
8084	0	1	0	0	-3e6
8085	0	1	0	1	-3e6
8086	1	1	1	0	-5e6
8087	0	1	1	0	-3e6
8088	1	0	0	0	-1.5e6
8089	0	0	0	1	-3e6
8090	0	1	0	1	-3e6
8091	0	1	1	0	-3e6
8092	0	0	0	0	-3e6
8093	0	0	0	1	-3e6
8094	1	0	0	0	-1.5e6
8095	1	0	0	1	-1.5e6
8096	1	1	0	1	-4.5e6
8097	0	0	0	0	-3e6
8098	0	0	0	0	-3e6
8099	0	1	0	1	-3e6
8100	1	1	0	0	-3e6
8101	0	1	0	0	-3e6
8102	0	1	1	1	-3e6
8103	0	1	1	0	-3e6
8104	0	1	0	0	-3e6
8105	0	1	0	0	-3e6
8106	0	1	0	0	-3e6
8107	1	0	0	1	-1.5e6
8108	1	0	1	0	-1.5e6
8109	1	0	1	0	-1.5e6
8110	0	1	0	0	-3e6
8111	1	1	0	1	-4.5e6
8112	1	0	0	1	-1.5e6
8113	0	0	1	0	-3e6
8114	1	1	0	0	-3e6
8115	1	1	0	1	-4.5e6
8116	1	1	1	0	-5e6
8117	0	1	0	1	-3e6
8118	1	1	0	1	-4.5e6
8119	1	1	0	1	-4.5e6
8120	1	1	0	0	-3e6
8121	1	0	0	1	-1.5e6
8122	1	1	0	0	-3e6
8123	1	0	0	0	-1.5e6
8124	0	1	0	0	-3e6
8125	0	0	0	0	-3e6
8126	0	1	0	1	-3e6
8127	1	1	0	1	-4.5e6
8128	1	1	1	0	-5e6
8129	0	1	0	0	-3e6
8130	0	1	1	0	-3e6
8131	1	1	0	0	-3e6
8132	1	1	0	1	-4.5e6
8133	0	1	0	0	-3e6
8134	0	1	0	1	-3e6
8135	1	1	1	1	-6.5e6
8136	0	0	1	0	-3e6
8137	1	0	1	0	-1.5e6
8138	1	0	0	1	-1.5e6
8139	1	0	0	1	-1.5e6
8140	0	1	0	0	-3e6
8141	0	1	1	0	-3e6
8142	1	0	0	0	-1.5e6
8143	1	1	1	1	-6.5e6
8144	1	1	1	0	-5e6
8145	1	1	0	1	-4.5e6
8146	1	1	0	1	-4.5e6
8147	0	1	0	0	-3e6
8148	1	0	0	1	-1.5e6
8149	1	1	0	0	-3e6
8150	0	0	0	1	-3e6
8151	0	1	0	1	-3e6
8152	0	1	0	0	-3e6
8153	0	1	1	0	-3e6
8154	0	1	0	1	-3e6
8155	1	1	0	1	-4.5e6
8156	1	1	0	0	-3e6
8157	0	0	0	0	-3e6
8158	0	0	0	0	-3e6
8159	0	1	0	0	-3e6
8160	1	0	0	1	-1.5e6
8161	1	0	0	1	-1.5e6
8162	0	1	0	1	-3e6
8163	0	1	0	1	-3e6
8164	0	1	0	1	-3e6
8165	0	1	0	1	-3e6
8166	1	1	0	0	-3e6
8167	0	1	0	1	-3e6
8168	0	1	0	1	-3e6
8169	1	0	0	0	-1.5e6
8170	1	1	0	1	-4.5e6
8171	0	1	0	1	-3e6
8172	1	0	0	0	-1.5e6
8173	1	1	0	1	-4.5e6
8174	1	0	0	0	-1.5e6
8175	0	0	0	1	-3e6
8176	1	1	0	0	-3e6
8177	0	1	0	0	-3e6
8178	0	0	0	0	-3e6
8179	0	1	0	0	-3e6
8180	0	0	0	0	-3e6
8181	1	1	0	0	-3e6
8182	0	1	0	1	-3e6
8183	1	1	0	1	-4.5e6
8184	0	1	1	0	-3e6
8185	0	1	1	0	-3e6
8186	0	1	0	1	-3e6
8187	0	1	0	1	-3e6
8188	0	0	0	1	-3e6
8189	1	1	1	0	-5e6
8190	0	0	0	1	-3e6
8191	1	1	0	1	-4.5e6
8192	1	1	0	1	-4.5e6
8193	1	1	0	0	-3e6
8194	0	1	0	1	-3e6
8195	0	1	0	0	-3e6
8196	1	0	0	1	-1.5e6
8197	1	0	0	1	-1.5e6
8198	1	0	0	1	-1.5e6
8199	0	1	0	1	-3e6
8200	0	0	0	1	-3e6
8201	1	0	1	1	-1.5e6
8202	1	1	0	1	-4.5e6
8203	1	0	0	1	-1.5e6
8204	0	0	0	1	-3e6
8205	1	1	0	1	-4.5e6
8206	1	1	0	1	-4.5e6
8207	0	1	0	0	-3e6
8208	0	1	0	0	-3e6
8209	0	1	0	0	-3e6
8210	1	0	0	1	-1.5e6
8211	1	1	0	0	-3e6
8212	1	1	0	1	-4.5e6
8213	1	0	0	1	-1.5e6
8214	0	0	0	1	-3e6
8215	1	0	0	1	-1.5e6
8216	0	1	0	0	-3e6
8217	1	1	0	1	-4.5e6
8218	0	0	1	1	-3e6
8219	1	0	0	1	-1.5e6
8220	1	1	0	0	-3e6
8221	0	1	0	0	-3e6
8222	1	0	0	0	-1.5e6
8223	0	0	0	1	-3e6
8224	1	0	0	1	-1.5e6
8225	0	1	0	1	-3e6
8226	1	1	0	1	-4.5e6
8227	1	1	1	0	-5e6
8228	0	0	0	0	-3e6
8229	0	0	0	0	-3e6
8230	0	0	0	0	-3e6
8231	1	0	0	1	-1.5e6
8232	1	0	1	0	-1.5e6
8233	0	1	0	0	-3e6
8234	0	1	0	0	-3e6
8235	1	0	0	0	-1.5e6
8236	1	0	0	0	-1.5e6
8237	1	0	0	1	-1.5e6
8238	0	0	0	1	-3e6
8239	0	1	1	0	-3e6
8240	1	0	0	1	-1.5e6
8241	1	0	0	0	-1.5e6
8242	1	1	1	0	-5e6
8243	1	0	0	1	-1.5e6
8244	0	1	0	1	-3e6
8245	1	0	0	1	-1.5e6
8246	0	0	0	1	-3e6
8247	1	1	1	0	-5e6
8248	0	1	0	0	-3e6
8249	0	1	1	0	-3e6
8250	1	1	1	0	-5e6
8251	0	1	0	1	-3e6
8252	1	1	0	0	-3e6
8253	0	1	0	1	-3e6
8254	0	1	0	1	-3e6
8255	1	0	0	0	-1.5e6
8256	1	0	0	1	-1.5e6
8257	1	1	0	1	-4.5e6
8258	1	1	0	0	-3e6
8259	1	0	0	1	-1.5e6
8260	0	1	0	0	-3e6
8261	0	1	0	1	-3e6
8262	0	0	0	1	-3e6
8263	0	1	0	1	-3e6
8264	0	1	0	1	-3e6
8265	0	0	0	1	-3e6
8266	0	0	0	0	-3e6
8267	0	0	0	1	-3e6
8268	1	0	0	0	-1.5e6
8269	1	0	0	1	-1.5e6
8270	1	1	0	1	-4.5e6
8271	0	0	1	0	-3e6
8272	1	1	0	0	-3e6
8273	1	1	1	0	-5e6
8274	0	0	0	1	-3e6
8275	0	0	0	1	-3e6
8276	1	0	0	0	-1.5e6
8277	0	1	0	1	-3e6
8278	0	1	0	0	-3e6
8279	1	0	0	0	-1.5e6
8280	1	1	1	0	-5e6
8281	0	1	0	1	-3e6
8282	0	1	0	0	-3e6
8283	0	1	0	0	-3e6
8284	0	1	0	1	-3e6
8285	1	1	0	0	-3e6
8286	1	0	0	1	-1.5e6
8287	0	1	1	0	-3e6
8288	1	1	0	1	-4.5e6
8289	1	1	0	1	-4.5e6
8290	0	1	1	0	-3e6
8291	0	0	0	1	-3e6
8292	1	0	0	0	-1.5e6
8293	1	0	1	0	-1.5e6
8294	0	0	0	1	-3e6
8295	1	0	0	1	-1.5e6
8296	0	1	0	0	-3e6
8297	0	1	0	1	-3e6
8298	0	1	0	1	-3e6
8299	0	1	0	1	-3e6
8300	0	0	0	0	-3e6
8301	0	1	0	0	-3e6
8302	1	0	0	0	-1.5e6
8303	0	1	0	1	-3e6
8304	1	1	0	1	-4.5e6
8305	1	1	0	0	-3e6
8306	0	1	0	1	-3e6
8307	1	1	1	0	-5e6
8308	0	1	0	1	-3e6
8309	0	1	0	0	-3e6
8310	0	0	1	0	-3e6
8311	1	0	0	1	-1.5e6
8312	1	1	0	0	-3e6
8313	1	1	1	0	-5e6
8314	0	0	0	1	-3e6
8315	1	0	0	1	-1.5e6
8316	1	1	0	1	-4.5e6
8317	1	1	0	1	-4.5e6
8318	1	0	0	1	-1.5e6
8319	0	1	0	1	-3e6
8320	1	1	0	0	-3e6
8321	0	0	0	1	-3e6
8322	1	0	0	1	-1.5e6
8323	1	0	0	1	-1.5e6
8324	0	1	0	1	-3e6
8325	1	1	0	0	-3e6
8326	0	0	0	0	-3e6
8327	1	0	0	1	-1.5e6
8328	1	0	0	1	-1.5e6
8329	0	1	0	0	-3e6
8330	1	0	0	1	-1.5e6
8331	1	1	0	1	-4.5e6
8332	0	0	0	0	-3e6
8333	1	0	1	0	-1.5e6
8334	0	1	0	1	-3e6
8335	1	1	0	0	-3e6
8336	1	1	0	1	-4.5e6
8337	1	1	0	1	-4.5e6
8338	1	1	0	0	-3e6
8339	1	1	0	1	-4.5e6
8340	0	1	1	0	-3e6
8341	0	1	0	1	-3e6
8342	0	1	1	0	-3e6
8343	1	1	0	0	-3e6
8344	0	0	1	0	-3e6
8345	0	0	0	1	-3e6
8346	1	0	1	0	-1.5e6
8347	1	0	0	0	-1.5e6
8348	0	1	0	0	-3e6
8349	1	1	1	1	-6.5e6
8350	0	0	0	1	-3e6
8351	1	1	0	0	-3e6
8352	0	0	0	1	-3e6
8353	1	1	0	1	-4.5e6
8354	1	1	1	0	-5e6
8355	0	0	0	0	-3e6
8356	1	1	1	0	-5e6
8357	1	1	0	0	-3e6
8358	1	0	1	0	-1.5e6
8359	0	0	0	0	-3e6
8360	1	1	0	0	-3e6
8361	1	1	0	1	-4.5e6
8362	0	0	1	0	-3e6
8363	1	1	0	0	-3e6
8364	0	1	0	1	-3e6
8365	0	0	0	1	-3e6
8366	1	0	0	1	-1.5e6
8367	0	1	1	0	-3e6
8368	1	1	0	1	-4.5e6
8369	0	0	0	1	-3e6
8370	1	0	0	0	-1.5e6
8371	0	0	1	0	-3e6
8372	0	0	1	0	-3e6
8373	0	0	0	1	-3e6
8374	0	1	1	0	-3e6
8375	0	1	0	1	-3e6
8376	1	1	1	0	-5e6
8377	0	1	0	1	-3e6
8378	0	1	0	1	-3e6
8379	0	1	0	1	-3e6
8380	1	1	1	0	-5e6
8381	0	0	0	0	-3e6
8382	1	1	0	0	-3e6
8383	0	0	0	1	-3e6
8384	0	1	0	1	-3e6
8385	1	0	0	1	-1.5e6
8386	0	0	0	1	-3e6
8387	0	1	0	1	-3e6
8388	0	1	1	0	-3e6
8389	0	0	0	1	-3e6
8390	1	1	0	0	-3e6
8391	0	1	0	1	-3e6
8392	1	0	0	1	-1.5e6
8393	0	1	0	1	-3e6
8394	1	0	0	0	-1.5e6
8395	1	1	0	1	-4.5e6
8396	0	1	0	0	-3e6
8397	1	1	0	0	-3e6
8398	1	0	0	0	-1.5e6
8399	1	0	0	0	-1.5e6
8400	0	1	0	1	-3e6
8401	1	1	0	1	-4.5e6
8402	1	0	0	1	-1.5e6
8403	1	0	0	0	-1.5e6
8404	1	0	0	1	-1.5e6
8405	1	0	1	1	-1.5e6
8406	0	1	0	0	-3e6
8407	0	0	1	0	-3e6
8408	1	1	1	0	-5e6
8409	1	1	1	0	-5e6
8410	0	1	1	0	-3e6
8411	0	1	0	1	-3e6
